,ID,Ort,Umkreis,MaxOrt,Preis,Fläche,Zimmer,Grundstücksfläche,Kategorie,Etagen,Baujahr,Effizienzklasse,Energieträger,Heizungsart,Stand
119,26jjc57,berlin,50,max. 50 km,475.000 €,['450 m²'],['13 Zi.'],['724 m²'],['Herrenhaus'],['3 Geschosse'],['1898'],n.a,"['Elektro, Gas']",['Zentralheizung'],2022-12-29
120,279285n,berlin,50,max. 50 km,465.000 €,['116.9 m²'],['4 Zi.'],['1.037 m²'],['Einfamilienhaus'],n.a,['2002'],['C'],['Gas'],['Fußbodenheizung'],2022-12-29
121,28gn558,berlin,50,max. 50 km,219.999 €,['160.19 m²'],['8 Zi.'],"['425,19 m²']",['Reihenmittelhaus'],n.a,['1920'],n.a,['Pellets'],n.a,2022-12-29
122,27y9k5u,berlin,50,max. 50 km,475.000 €,['220 m²'],['7 Zi.'],['3.065 m²'],['Einfamilienhaus'],n.a,['1956'],['D'],['Öl'],"['offener Kamin, Zentralheizung']",2022-12-29
123,27yq85f,berlin,50,max. 50 km,435.000 €,['110 m²'],['4 Zi.'],['470 m²'],['Einfamilienhaus'],n.a,['1998'],n.a,['Gas'],['Zentralheizung'],2022-12-29
124,26wm85x,berlin,50,max. 50 km,699.000 €,['142 m²'],['5 Zi.'],['620 m²'],['Einfamilienhaus'],n.a,['2022'],['A'],['Gas'],['Fußbodenheizung'],2022-12-29
125,284ep58,berlin,50,max. 50 km,220.000 €,['81.51 m²'],['3 Zi.'],['583 m²'],['Einfamilienhaus'],n.a,['1936'],['H'],['Öl'],n.a,2022-12-29
126,25m3c53,berlin,50,max. 50 km,auf Anfrage,['955 m²'],[],['2.577 m²'],['Mehrfamilienhaus'],['6 Geschosse'],['1905'],n.a,['Gas'],['Zentralheizung'],2022-12-29
127,2868h5a,berlin,50,max. 50 km,390.000 €,['120 m²'],['5 Zi.'],['760 m²'],['Einfamilienhaus'],['1 Geschoss'],['1974'],['G'],['Gas'],['Zentralheizung'],2022-12-29
128,27hre5h,berlin,50,max. 50 km,385.000 €,['125 m²'],['4 Zi.'],['401 m²'],['Doppelhaushälfte'],n.a,['1997'],['D'],['Gas'],['Zentralheizung'],2022-12-29
129,256db5a,berlin,50,max. 50 km,629.000 €,['160 m²'],['6 Zi.'],['1.331 m²'],['Einfamilienhaus'],['2 Geschosse'],['1988'],n.a,['Öl'],"['Fußbodenheizung, Zentralheizung']",2022-12-29
130,253pm5f,berlin,50,max. 50 km,419.000 €,['163 m²'],['6 Zi.'],['916 m²'],['Einfamilienhaus'],['3 Geschosse'],['1938'],['A'],"['Elektro, Gas']",n.a,2022-12-29
131,284ls5c,berlin,50,max. 50 km,610.000 €,['500 m²'],['20 Zi.'],['1.200 m²'],['Mehrfamilienhaus'],['3 Geschosse'],['1870'],['D'],['Öl'],['Zentralheizung'],2022-12-29
132,26emt56,berlin,50,max. 2 km,auf Anfrage,['2400 m²'],[],['k.A.'],['Mehrfamilienhaus'],['5 Geschosse'],['1908'],['C'],n.a,n.a,2022-12-29
