,ID,Ort,Umkreis,MaxOrt,Preis,Fläche,Zimmer,Grundstücksfläche,Kategorie,Etagen,Baujahr,Effizienzklasse,Energieträger,Heizungsart,Stand
11,28mq35d,berlin,50,max. 15 km,444.444 €,['118.07 m²'],['5 Zi.'],['239 m²'],['Reihenendhaus'],n.a,['1973'],['H'],['Gas'],['Zentralheizung'],2023-01-02
12,28crz5d,berlin,50,max. 15 km,750.000 €,['147 m²'],['7 Zi.'],['592 m²'],['Einfamilienhaus'],n.a,n.a,n.a,n.a,n.a,2023-01-02
13,27nhe5l,berlin,50,max. 15 km,1.140.000 €,['154 m²'],['5 Zi.'],"['237,40 m²']",['Reihenmittelhaus'],n.a,['2017'],['B'],['Fernwärme'],n.a,2023-01-02
14,28xyz53,berlin,50,max. 15 km,549.000 €,['135 m²'],['4 Zi.'],['775 m²'],['Einfamilienhaus'],n.a,['1976'],['D'],n.a,['Zentralheizung'],2023-01-02
15,26pew5r,berlin,50,max. 15 km,1.590.000 €,['147 m²'],['5 Zi.'],['409 m²'],['Reihenendhaus'],n.a,['2016'],n.a,['Gas'],['Fußbodenheizung'],2023-01-02
16,28kzy5b,berlin,50,max. 15 km,727.000 €,['136 m²'],['4 Zi.'],['572 m²'],['Einfamilienhaus'],n.a,['1996'],['E'],n.a,n.a,2023-01-02
17,28z9y5c,berlin,50,max. 15 km,995.000 €,['121.55 m²'],['5 Zi.'],['414 m²'],['Doppelhaushälfte'],n.a,['1957'],['F'],['Gas'],['Zentralheizung'],2023-01-02
18,27yc95r,berlin,50,max. 15 km,344.000 €,['190.8 m²'],['1 Zi.'],['70 m²'],['Einfamilienhaus'],n.a,['1900'],n.a,['Gas'],['Etagenheizung'],2023-01-02
19,26faw5f,berlin,50,max. 15 km,2.950.000 €,['211 m²'],['4 Zi.'],['301 m²'],['Doppelhaushälfte'],n.a,['2018'],['B'],['Blockheizkraftwerk'],['Fußbodenheizung'],2023-01-02
20,28qa458,berlin,50,max. 15 km,449.000 €,['104 m²'],['5 Zi.'],['266 m²'],['Reihenmittelhaus'],n.a,['1928'],['H'],['Gas'],['Zentralheizung'],2023-01-02
21,27b4y5h,berlin,50,max. 15 km,595.000 €,['120 m²'],['4 Zi.'],['433 m²'],['Einfamilienhaus'],n.a,['1995'],['F'],['Gas'],['Zentralheizung'],2023-01-02
22,283ay5c,berlin,50,max. 15 km,2.800.000 €,['199.45 m²'],['6 Zi.'],['1.008 m²'],['Einfamilienhaus'],n.a,['1924'],['H'],['Öl'],"['offener Kamin, Zentralheizung']",2023-01-02
23,27fz95t,berlin,50,max. 15 km,298.000 €,['70 m²'],['3 Zi.'],['145 m²'],['Reihenmittelhaus'],n.a,['1935'],n.a,['Elektro'],n.a,2023-01-02
24,28gsc59,berlin,50,max. 15 km,349.000 €,['57 m²'],['3 Zi.'],['298 m²'],['Einfamilienhaus'],n.a,n.a,n.a,n.a,n.a,2023-01-02
25,28a535d,berlin,50,max. 20 km,939.000 €,['137 m²'],['5 Zi.'],['745 m²'],['Einfamilienhaus'],n.a,n.a,n.a,n.a,n.a,2023-01-02
26,28nje57,berlin,50,max. 20 km,595.000 €,['108 m²'],['4 Zi.'],['423 m²'],['Einfamilienhaus'],n.a,n.a,n.a,n.a,n.a,2023-01-02
27,28zye59,berlin,50,max. 20 km,550.000 €,['101 m²'],['4 Zi.'],['400 m²'],['Reihenendhaus'],n.a,['1936'],['H'],n.a,n.a,2023-01-02
28,2842359,berlin,50,max. 20 km,699.000 €,['130 m²'],['4 Zi.'],['462 m²'],['Einfamilienhaus'],n.a,n.a,['B'],n.a,['Fußbodenheizung'],2023-01-02
29,27q8u5j,berlin,50,max. 20 km,520.000 €,['110 m²'],['5 Zi.'],['457 m²'],['Einfamilienhaus'],n.a,['1996'],['D'],['Gas'],['Zentralheizung'],2023-01-02
30,27w3b5u,berlin,50,max. 20 km,485.000 €,['104.12 m²'],['4 Zi.'],"['157,78 m²']",['Reihenendhaus'],n.a,['2019'],['B'],['Gas'],['Fußbodenheizung'],2023-01-02
31,289x45a,berlin,50,max. 20 km,360.000 €,['81 m²'],['3 Zi.'],['400 m²'],['Einfamilienhaus'],n.a,['1991'],n.a,n.a,n.a,2023-01-02
32,278fh5k,berlin,50,max. 20 km,2.499.999 €,['619 m²'],['24 Zi.'],['950 m²'],['Mehrfamilienhaus'],['3 Geschosse'],['1980'],['G'],['Öl'],n.a,2023-01-02
33,28bku59,berlin,50,max. 20 km,795.000 €,['146 m²'],['4 Zi.'],['827 m²'],['Einfamilienhaus'],n.a,n.a,['A+'],n.a,n.a,2023-01-02
34,28byc59,berlin,50,max. 20 km,350.000 €,['79 m²'],['3 Zi.'],['560 m²'],['Doppelhaushälfte'],n.a,n.a,n.a,n.a,n.a,2023-01-02
35,28x435d,berlin,50,max. 20 km,408.000 €,['61 m²'],['3 Zi.'],['1.041 m²'],['Einfamilienhaus'],n.a,n.a,n.a,n.a,n.a,2023-01-02
36,27zly57,berlin,50,max. 30 km,499.000 €,['109 m²'],['4 Zi.'],['405 m²'],['Einfamilienhaus'],n.a,['1995'],['D'],['Gas'],"['Fußbodenheizung, Zentralheizung']",2023-01-02
37,275g75s,berlin,50,max. 30 km,369.000 €,['166.22 m²'],['4 Zi.'],['936 m²'],['Einfamilienhaus'],n.a,['1975'],['E'],['Öl'],['Zentralheizung'],2023-01-02
38,27ygr5d,berlin,50,max. 30 km,675.000 €,['125.31 m²'],['4 Zi.'],['500 m²'],['Einfamilienhaus'],n.a,['1997'],['D'],['Gas'],"['Fußbodenheizung, offener Kamin, Zentralheizung']",2023-01-02
39,28b7459,berlin,50,max. 30 km,560.000 €,['70 m²'],['4 Zi.'],['846 m²'],['Einfamilienhaus'],n.a,n.a,n.a,n.a,n.a,2023-01-02
40,27tgt53,berlin,50,max. 30 km,799.000 €,['189 m²'],['6 Zi.'],['472 m²'],['Doppelhaushälfte'],['3 Geschosse'],['2022'],['A+'],n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe, Zentralheizung']",2023-01-02
41,282lu59,berlin,50,max. 30 km,899.000 €,['145 m²'],['4 Zi.'],['1.256 m²'],['Einfamilienhaus'],n.a,['2009'],['A+'],n.a,['Fußbodenheizung'],2023-01-02
42,28r4c57,berlin,50,max. 30 km,1.580.000 €,['210 m²'],['6 Zi.'],['1.540 m²'],['Villa'],n.a,['1906'],['F'],n.a,n.a,2023-01-02
43,26bas5q,berlin,50,max. 30 km,598.000 €,['135.78 m²'],['5 Zi.'],['783 m²'],['Einfamilienhaus'],n.a,['1938'],['E'],['Gas'],['Zentralheizung'],2023-01-02
44,258m75z,berlin,50,max. 30 km,298.000 €,['70 m²'],['3 Zi.'],['401 m²'],['Doppelhaushälfte'],n.a,['1936'],['G'],['Elektro'],['offener Kamin'],2023-01-02
45,27je65f,berlin,50,max. 30 km,339.000 €,['140 m²'],['6 Zi.'],['1.299 m²'],['Einfamilienhaus'],n.a,['1920'],['H'],['Öl'],n.a,2023-01-02
46,28v325d,berlin,50,max. 30 km,899.000 €,['167 m²'],['8 Zi.'],['1.165 m²'],['Einfamilienhaus'],n.a,['1935'],['G'],['Gas'],['Etagenheizung'],2023-01-02
47,28plu5a,berlin,50,max. 30 km,399.000 €,['122 m²'],['6 Zi.'],['285 m²'],['Doppelhaushälfte'],n.a,['1996'],n.a,n.a,n.a,2023-01-02
48,2882658,berlin,50,max. 30 km,449.000 €,['130.19 m²'],['5 Zi.'],"['249,19 m²']",['Doppelhaushälfte'],n.a,['1999'],['D'],['Gas'],['Zentralheizung'],2023-01-02
49,27sl65n,berlin,50,max. 30 km,598.000 €,['305 m²'],['10 Zi.'],['567 m²'],['Mehrfamilienhaus'],n.a,['1995'],n.a,['Gas'],['Zentralheizung'],2023-01-02
50,28usc59,berlin,50,max. 30 km,695.000 €,['157 m²'],['3 Zi.'],['1.250 m²'],['Einfamilienhaus'],n.a,n.a,['E'],n.a,n.a,2023-01-02
51,28h535d,berlin,50,max. 30 km,2.990.000 €,['500 m²'],['16 Zi.'],['782 m²'],['Mehrfamilienhaus'],n.a,['2021'],['A'],n.a,n.a,2023-01-02
52,255kf5z,berlin,50,max. 30 km,1.350.000 €,['545 m²'],['25 Zi.'],['3.214 m²'],['Einfamilienhaus'],n.a,['2002'],['C'],['Gas'],['Zentralheizung'],2023-01-02
53,25w4n5u,berlin,50,max. 30 km,1.099.000 €,['260 m²'],['10 Zi.'],['900 m²'],['Villa'],['2 Geschosse'],['1912'],['F'],['Gas'],['Zentralheizung'],2023-01-02
54,28e2d5d,berlin,50,max. 30 km,3.500.000 €,['844 m²'],['48 Zi.'],['427 m²'],['Mehrfamilienhaus'],n.a,['1756'],n.a,['Gas'],n.a,2023-01-02
55,28rzu59,berlin,50,max. 30 km,645.000 €,['103 m²'],['5 Zi.'],['400 m²'],['Doppelhaushälfte'],n.a,n.a,['B'],n.a,n.a,2023-01-02
56,28fc459,berlin,50,max. 30 km,460.000 €,['107 m²'],['3 Zi.'],['439 m²'],['Bungalow'],n.a,n.a,n.a,n.a,n.a,2023-01-02
57,27snp5e,berlin,50,max. 30 km,620.749 €,['124.85 m²'],['6 Zi.'],"['351,90 m²']",n.a,['2 Geschosse'],n.a,n.a,n.a,['Luft-/Wasser-Wärmepumpe'],2023-01-02
58,2824u5b,berlin,50,max. 30 km,198.000 €,['115 m²'],['4 Zi.'],['726 m²'],['Einfamilienhaus'],n.a,['1930'],['G'],n.a,['Zentralheizung'],2023-01-02
59,27zpl59,berlin,50,max. 50 km,950.000 €,['287 m²'],['6 Zi.'],['1.145 m²'],['Villa'],n.a,['1990'],['D'],['Gas'],"['offener Kamin, Zentralheizung']",2023-01-02
60,27mem5u,berlin,50,max. 50 km,799.000 €,['169 m²'],['6 Zi.'],['1.047 m²'],['Einfamilienhaus'],n.a,['2019'],['D'],['Gas'],n.a,2023-01-02
61,28yg45a,berlin,50,max. 50 km,414.000 €,['98 m²'],['3 Zi.'],['580 m²'],['Bungalow'],n.a,n.a,n.a,n.a,n.a,2023-01-02
62,2873c59,berlin,50,max. 50 km,350.000 €,['85 m²'],['3 Zi.'],['1.350 m²'],['Bungalow'],n.a,n.a,['C'],['Gas'],n.a,2023-01-02
63,28p3c59,berlin,50,max. 50 km,299.000 €,['173 m²'],['6 Zi.'],['416 m²'],['Mehrfamilienhaus'],n.a,n.a,n.a,n.a,n.a,2023-01-02
64,28t2h56,berlin,50,max. 50 km,570.000 €,['117.5 m²'],['4 Zi.'],['706 m²'],['Bungalow'],n.a,['2016'],['C'],['Gas'],['Fußbodenheizung'],2023-01-02
65,28q435d,berlin,50,max. 50 km,525.000 €,['120 m²'],['4 Zi.'],['600 m²'],['Einfamilienhaus'],n.a,n.a,n.a,n.a,n.a,2023-01-02
66,26j9s5q,berlin,50,max. 50 km,275.000 €,['154 m²'],['7 Zi.'],['2.680 m²'],['Bauernhaus'],n.a,['1890'],['H'],['Gas'],['Zentralheizung'],2023-01-02
67,24qpr5n,berlin,50,max. 50 km,599.000 €,['268.35 m²'],['11 Zi.'],['1.981 m²'],['Mehrfamilienhaus'],n.a,['1921'],['D'],['Gas'],['Etagenheizung'],2023-01-02
68,26z8259,berlin,50,max. 50 km,480.000 €,['115 m²'],['5 Zi.'],['1.000 m²'],['Einfamilienhaus'],['1 Geschoss'],['2001'],['E'],['Gas'],['Zentralheizung'],2023-01-02
69,27jah5w,berlin,50,max. 50 km,443.000 €,['90 m²'],['4 Zi.'],['654 m²'],['Einfamilienhaus'],n.a,['1990'],n.a,n.a,n.a,2023-01-02
70,26nbx5a,berlin,50,max. 5 km,44.444 €,['20 m²'],['2 Zi.'],['k.A.'],['Einfamilienhaus'],['1 Geschoss'],['2022'],n.a,['Elektro'],['Fußbodenheizung'],2023-01-02
71,28ekc5d,berlin,50,max. 10 km,595.000 €,['95 m²'],['4 Zi.'],['175 m²'],['Reihenendhaus'],n.a,['1968'],['D'],n.a,n.a,2023-01-02
72,27zc45x,berlin,50,max. 10 km,760.000 €,['144.67 m²'],['5 Zi.'],['132 m²'],['Reihenmittelhaus'],['3 Geschosse'],['2013'],['B'],n.a,['Zentralheizung'],2023-01-02
73,2783c58,berlin,50,max. 10 km,3.500.000 €,['295 m²'],['9 Zi.'],['1.128 m²'],['Villa'],n.a,['1900'],n.a,n.a,n.a,2023-01-02
74,289xe58,berlin,50,max. 10 km,auf Anfrage,['1490 m²'],[],['1.199 m²'],['Mehrfamilienhaus'],['4 Geschosse'],['1960'],['E'],['Öl'],['Zentralheizung'],2023-01-02
75,28sjc5d,berlin,50,max. 10 km,1.100.000 €,['150 m²'],['5 Zi.'],['870 m²'],['Bungalow'],n.a,['2014'],n.a,n.a,n.a,2023-01-02
76,285lc5d,berlin,50,max. 10 km,874.000 €,['145 m²'],['6 Zi.'],['600 m²'],['Mehrfamilienhaus'],n.a,n.a,['D'],n.a,n.a,2023-01-02
77,26rq55g,berlin,50,max. 10 km,870.000 €,['53 m²'],['2 Zi.'],['1.461 m²'],['Einfamilienhaus'],n.a,n.a,['H'],n.a,n.a,2023-01-02
78,27y4n5u,berlin,50,max. 10 km,649.000 €,['98 m²'],['4 Zi.'],['302 m²'],['Doppelhaushälfte'],['3 Geschosse'],['1970'],['E'],['Öl'],['Zentralheizung'],2023-01-02
79,28z9j58,berlin,50,max. 10 km,475.000 €,['94 m²'],['4 Zi.'],['230 m²'],['Reihenendhaus'],n.a,n.a,n.a,n.a,n.a,2023-01-02
80,287sy56,berlin,50,max. 15 km,1.499.000 €,['180 m²'],['7 Zi.'],['843 m²'],['Einfamilienhaus'],n.a,['1957'],['F'],['Gas'],['Zentralheizung'],2023-01-02
81,28t7z57,berlin,50,max. 15 km,595.000 €,['96 m²'],['4 Zi.'],['573 m²'],['Doppelhaushälfte'],n.a,['1968'],['C'],['Gas'],['Zentralheizung'],2023-01-02
82,288yk5c,berlin,50,max. 15 km,898.000 €,['170 m²'],['7 Zi.'],['662 m²'],['Einfamilienhaus'],n.a,['1975'],['F'],['Öl'],['Zentralheizung'],2023-01-02
83,26qt55g,berlin,50,max. 15 km,835.000 €,['160 m²'],['7 Zi.'],['451 m²'],['Einfamilienhaus'],['2 Geschosse'],['1938'],['H'],['Gas'],['Zentralheizung'],2023-01-02
84,27w2q5p,berlin,50,max. 15 km,499.000 €,['105 m²'],['3 Zi.'],['356 m²'],['Doppelhaushälfte'],n.a,['1976'],['G'],['Öl'],['Zentralheizung'],2023-01-02
85,27nfc5t,berlin,50,max. 15 km,1.190.000 €,['146 m²'],['6 Zi.'],['328 m²'],['Reihenmittelhaus'],['3 Geschosse'],['1928'],['G'],['Gas'],['Zentralheizung'],2023-01-02
86,2742y5z,berlin,50,max. 15 km,1.295.000 €,['126 m²'],['5 Zi.'],['280 m²'],['Reihenmittelhaus'],n.a,n.a,n.a,n.a,n.a,2023-01-02
87,2887x5c,berlin,50,max. 15 km,679.000 €,['145.8 m²'],['5 Zi.'],"['382,70 m²']",['Einfamilienhaus'],['3 Geschosse'],['1977'],['F'],['Öl'],['Zentralheizung'],2023-01-02
88,28qcx57,berlin,50,max. 15 km,1.190.000 €,['143.29 m²'],['5 Zi.'],['781 m²'],['Villa'],n.a,['2006'],['A+'],['Erdwärme'],['Fußbodenheizung'],2023-01-02
89,285j45a,berlin,50,max. 15 km,735.000 €,['110 m²'],['5 Zi.'],['116 m²'],['Reihenmittelhaus'],n.a,n.a,n.a,n.a,n.a,2023-01-02
90,273st53,berlin,50,max. 15 km,849.000 €,['138 m²'],['4 Zi.'],['217 m²'],['Doppelhaushälfte'],['3 Geschosse'],['2022'],n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']",2023-01-02
91,28ter5d,berlin,50,max. 15 km,595.000 €,['110 m²'],['6 Zi.'],['720 m²'],['Einfamilienhaus'],n.a,n.a,n.a,n.a,n.a,2023-01-02
92,276bz57,berlin,50,max. 15 km,469.000 €,['65.84 m²'],['3 Zi.'],['681 m²'],['Einfamilienhaus'],n.a,['1930'],['G'],['Gas'],"['Etagenheizung, offener Kamin']",2023-01-02
93,28zws58,berlin,50,max. 15 km,859.000 €,['202 m²'],['8 Zi.'],['1.005 m²'],['Mehrfamilienhaus'],n.a,['1923'],['F'],['Gas'],['Zentralheizung'],2023-01-02
94,27uhu5a,berlin,50,max. 15 km,2.350.000 €,['340 m²'],['10 Zi.'],['946 m²'],['Villa'],n.a,['1922'],n.a,['Gas'],"['Fußbodenheizung, offener Kamin']",2023-01-02
95,27jne5m,berlin,50,max. 15 km,599.000 €,['85 m²'],['4 Zi.'],['568 m²'],['Einfamilienhaus'],n.a,['1962'],n.a,n.a,['Zentralheizung'],2023-01-02
96,28zv25e,berlin,50,max. 15 km,549.900 €,['157.63 m²'],['4 Zi.'],['193 m²'],['Reihenmittelhaus'],n.a,['2022'],n.a,n.a,['Fußbodenheizung'],2023-01-02
97,28xcw5a,berlin,50,max. 15 km,425.000 €,['107 m²'],['4 Zi.'],['206 m²'],['Reihenendhaus'],n.a,['1995'],['D'],['Gas'],['Zentralheizung'],2023-01-02
98,28k4j58,berlin,50,max. 15 km,499.000 €,['100 m²'],['4 Zi.'],['111 m²'],['Reihenmittelhaus'],n.a,n.a,n.a,n.a,n.a,2023-01-02
99,28lu45a,berlin,50,max. 15 km,349.000 €,['57 m²'],['3 Zi.'],['298 m²'],['Einfamilienhaus'],n.a,n.a,n.a,n.a,n.a,2023-01-02
100,28nkc5d,berlin,50,max. 20 km,1.590.000 €,['263 m²'],['7 Zi.'],['1.063 m²'],['Einfamilienhaus'],n.a,n.a,['D'],n.a,n.a,2023-01-02
101,28nvm5e,berlin,50,max. 20 km,1.195.000 €,['160.2 m²'],['5 Zi.'],['309 m²'],['Doppelhaushälfte'],n.a,['2006'],['C'],['Gas'],['Fußbodenheizung'],2023-01-02
102,28dxh5a,berlin,50,max. 20 km,360.000 €,['81 m²'],['3 Zi.'],['400 m²'],['Einfamilienhaus'],n.a,['1991'],n.a,n.a,n.a,2023-01-02
103,26j335v,berlin,50,max. 20 km,799.000 €,['172.56 m²'],['5 Zi.'],['215 m²'],['Stadthaus'],['3 Geschosse'],['2023'],['A+'],['Elektro'],"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']",2023-01-02
104,26b2c5j,berlin,50,max. 20 km,790.000 €,['125 m²'],['5 Zi.'],['273 m²'],['Doppelhaushälfte'],['3 Geschosse'],['2022'],n.a,['Erdwärme'],['Fußbodenheizung'],2023-01-02
105,2797j5v,berlin,50,max. 20 km,399.000 €,['99 m²'],['3 Zi.'],"['374,50 m²']",['Mehrfamilienhaus'],n.a,['1935'],['A'],['Öl'],"['Fußbodenheizung, Zentralheizung']",2023-01-02
106,27wbh55,berlin,50,max. 20 km,850.000 €,['175 m²'],['7 Zi.'],['1.003 m²'],['Mehrfamilienhaus'],n.a,['1955'],n.a,['Öl'],"['Fußbodenheizung, offener Kamin']",2023-01-02
107,28amq5b,berlin,50,max. 20 km,590.000 €,['110 m²'],['4.5 Zi.'],['870 m²'],['Einfamilienhaus'],['2 Geschosse'],['1955'],['H'],['Gas'],['Zentralheizung'],2023-01-02
108,277z75s,berlin,50,max. 20 km,749.000 €,['215.55 m²'],['5.5 Zi.'],['740 m²'],['Einfamilienhaus'],n.a,['1965'],['F'],['Gas'],['offener Kamin'],2023-01-02
109,26gkz57,berlin,50,max. 20 km,600.000 €,['141 m²'],['4.5 Zi.'],['620 m²'],['Einfamilienhaus'],['2 Geschosse'],['2012'],['C'],"['Gas, Solar']","['offener Kamin, Zentralheizung']",2023-01-02
110,287ge5b,berlin,50,max. 20 km,695.000 €,['110 m²'],['4 Zi.'],['1.035 m²'],['Einfamilienhaus'],n.a,n.a,n.a,n.a,n.a,2023-01-02
111,27xbr5j,berlin,50,max. 20 km,550.000 €,['126 m²'],['4 Zi.'],['173 m²'],['Reihenmittelhaus'],n.a,['2014'],['B'],['Gas'],['Fußbodenheizung'],2023-01-02
112,2899452,berlin,50,max. 20 km,375.000 €,['65 m²'],['3 Zi.'],['850 m²'],n.a,n.a,['1944'],n.a,['Gas'],['Zentralheizung'],2023-01-02
113,25mw85k,berlin,50,max. 20 km,650.000 €,['157 m²'],['5 Zi.'],['1.082 m²'],['Mehrfamilienhaus'],['2 Geschosse'],['1898'],['H'],['Gas'],['Etagenheizung'],2023-01-02
114,27j9t52,berlin,50,max. 20 km,890.000 €,['164 m²'],['3 Zi.'],['1.446 m²'],['Einfamilienhaus'],n.a,['1996'],['C'],['Gas'],"['Fußbodenheizung, offener Kamin']",2023-01-02
115,2834t5b,berlin,50,max. 30 km,750.000 €,['130 m²'],['4 Zi.'],['410 m²'],['Doppelhaushälfte'],['2 Geschosse'],['2008'],n.a,['Gas'],['Zentralheizung'],2023-01-02
116,28zz753,berlin,50,max. 30 km,1.198.000 €,['163 m²'],['4 Zi.'],['1.152 m²'],['Einfamilienhaus'],n.a,['1993'],['D'],['Gas'],"['Fußbodenheizung, offener Kamin']",2023-01-02
117,27c8n56,berlin,50,max. 30 km,395.000 €,['71 m²'],['3 Zi.'],['1.150 m²'],['Einfamilienhaus'],n.a,['1975'],['G'],['Gas'],['Zentralheizung'],2023-01-02
118,28n3q5a,berlin,50,max. 30 km,1.280.000 €,['256.21 m²'],['11 Zi.'],['765 m²'],['Mehrfamilienhaus'],n.a,['1998'],['D'],['Gas'],"['Fußbodenheizung, Zentralheizung']",2023-01-02
119,279b75n,berlin,50,max. 30 km,850.000 €,['180 m²'],['6 Zi.'],['718 m²'],['Einfamilienhaus'],n.a,['2017'],['D'],['Gas'],"['Fußbodenheizung, offener Kamin']",2023-01-02
120,286vu5a,berlin,50,max. 30 km,549.000 €,['150 m²'],['5 Zi.'],['500 m²'],['Einfamilienhaus'],n.a,n.a,['D'],n.a,['Zentralheizung'],2023-01-02
121,28xqn5b,berlin,50,max. 30 km,995.000 €,['164 m²'],['5 Zi.'],['438 m²'],['Doppelhaushälfte'],n.a,['2022'],['A+'],n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']",2023-01-02
122,28nfr5d,berlin,50,max. 30 km,339.000 €,['65 m²'],['2 Zi.'],['790 m²'],['Einfamilienhaus'],n.a,['2003'],n.a,n.a,n.a,2023-01-02
123,27hrm59,berlin,50,max. 30 km,695.000 €,['115 m²'],['4 Zi.'],['730 m²'],['Doppelhaushälfte'],n.a,['2022'],['A'],n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']",2023-01-02
124,26qt75s,berlin,50,max. 30 km,850.000 €,['215 m²'],['6 Zi.'],['1.236 m²'],['Einfamilienhaus'],['2 Geschosse'],['2003'],n.a,['Gas'],"['Fußbodenheizung, Zentralheizung']",2023-01-02
125,27ytn5f,berlin,50,max. 30 km,610.000 €,['109.8 m²'],['5 Zi.'],['858 m²'],n.a,['2 Geschosse'],['1937'],n.a,['Öl'],['Zentralheizung'],2023-01-02
126,27ld25w,berlin,50,max. 30 km,630.000 €,['119.21 m²'],['4 Zi.'],['558 m²'],['Einfamilienhaus'],n.a,['2012'],n.a,['Gas'],['Zentralheizung'],2023-01-02
127,28trr5d,berlin,50,max. 30 km,725.000 €,['116 m²'],['4 Zi.'],['250 m²'],['Reihenendhaus'],n.a,['2009'],n.a,n.a,n.a,2023-01-02
128,28bu75a,berlin,50,max. 30 km,400.000 €,['100 m²'],['3 Zi.'],['1.130 m²'],['Einfamilienhaus'],n.a,['1985'],['D'],['Öl'],['Zentralheizung'],2023-01-02
129,28pz456,berlin,50,max. 30 km,849.000 €,['200 m²'],['7 Zi.'],['820 m²'],['Einfamilienhaus'],n.a,['2008'],['B'],n.a,"['Fußbodenheizung, offener Kamin']",2023-01-02
130,263kh5h,berlin,50,max. 30 km,795.000 €,['104 m²'],['4 Zi.'],['1.129 m²'],['Einfamilienhaus'],n.a,['2000'],['D'],['Gas'],['Fußbodenheizung'],2023-01-02
131,28b3954,berlin,50,max. 30 km,849.000 €,['171 m²'],['3 Zi.'],['1.035 m²'],['Einfamilienhaus'],n.a,['1929'],['C'],['Gas'],['Zentralheizung'],2023-01-02
132,289p75c,berlin,50,max. 30 km,625.000 €,['130 m²'],['4 Zi.'],['1.240 m²'],['Einfamilienhaus'],['1 Geschoss'],['2005'],['A+'],['Elektro'],"['Ofen, Zentralheizung']",2023-01-02
133,27pev5h,berlin,50,max. 30 km,690.000 €,['100 m²'],['3 Zi.'],['1.239 m²'],['Einfamilienhaus'],n.a,['1976'],['C'],['Gas'],"['offener Kamin, Zentralheizung']",2023-01-02
134,28u2z55,berlin,50,max. 30 km,210.000 €,['97 m²'],['4 Zi.'],['899 m²'],['Doppelhaushälfte'],['1 Geschoss'],['1933/ 1968/1974'],n.a,['Gas'],['Zentralheizung'],2023-01-02
135,285qu5a,berlin,50,max. 30 km,695.000 €,['122 m²'],['4 Zi.'],['332 m²'],['Reihenendhaus'],n.a,['2008'],['C'],n.a,n.a,2023-01-02
136,27q6r5f,berlin,50,max. 30 km,320.000 €,['153 m²'],['5 Zi.'],['645 m²'],['Einfamilienhaus'],n.a,['1908'],['F'],['Gas'],['Zentralheizung'],2023-01-02
137,287wf59,berlin,50,max. 30 km,398.500 €,['121 m²'],['4 Zi.'],['186 m²'],['Reihenmittelhaus'],n.a,['1999'],['D'],['Gas'],"['offener Kamin, Zentralheizung']",2023-01-02
