,ID,Ort,Umkreis,MaxOrt,Preis,Fläche,Zimmer,Grundstücksfläche,Kategorie,Etagen,Baujahr,Effizienzklasse,Energieträger,Heizungsart,Stand
44,258m75z,berlin,50,max. 30 km,298.000 €,['70 m²'],['3 Zi.'],['401 m²'],['Doppelhaushälfte'],n.a,['1936'],['G'],['Elektro'],['offener Kamin'],2023-01-03
45,27je65f,berlin,50,max. 30 km,339.000 €,['140 m²'],['6 Zi.'],['1.299 m²'],['Einfamilienhaus'],n.a,['1920'],['H'],['Öl'],n.a,2023-01-03
46,28v325d,berlin,50,max. 30 km,899.000 €,['167 m²'],['8 Zi.'],['1.165 m²'],['Einfamilienhaus'],n.a,['1935'],['G'],['Gas'],['Etagenheizung'],2023-01-03
47,28plu5a,berlin,50,max. 30 km,399.000 €,['122 m²'],['6 Zi.'],['285 m²'],['Doppelhaushälfte'],n.a,['1996'],n.a,n.a,n.a,2023-01-03
48,2882658,berlin,50,max. 30 km,449.000 €,['130.19 m²'],['5 Zi.'],"['249,19 m²']",['Doppelhaushälfte'],n.a,['1999'],['D'],['Gas'],['Zentralheizung'],2023-01-03
49,27sl65n,berlin,50,max. 30 km,598.000 €,['305 m²'],['10 Zi.'],['567 m²'],['Mehrfamilienhaus'],n.a,['1995'],n.a,['Gas'],['Zentralheizung'],2023-01-03
50,28usc59,berlin,50,max. 30 km,695.000 €,['157 m²'],['3 Zi.'],['1.250 m²'],['Einfamilienhaus'],n.a,n.a,['E'],n.a,n.a,2023-01-03
51,28h535d,berlin,50,max. 30 km,2.990.000 €,['500 m²'],['16 Zi.'],['782 m²'],['Mehrfamilienhaus'],n.a,['2021'],['A'],n.a,n.a,2023-01-03
52,255kf5z,berlin,50,max. 30 km,1.350.000 €,['545 m²'],['25 Zi.'],['3.214 m²'],['Einfamilienhaus'],n.a,['2002'],['C'],['Gas'],['Zentralheizung'],2023-01-03
53,25w4n5u,berlin,50,max. 30 km,1.099.000 €,['260 m²'],['10 Zi.'],['900 m²'],['Villa'],['2 Geschosse'],['1912'],['F'],['Gas'],['Zentralheizung'],2023-01-03
54,28e2d5d,berlin,50,max. 30 km,3.500.000 €,['844 m²'],['48 Zi.'],['427 m²'],['Mehrfamilienhaus'],n.a,['1756'],n.a,['Gas'],n.a,2023-01-03
55,28rzu59,berlin,50,max. 30 km,645.000 €,['103 m²'],['5 Zi.'],['400 m²'],['Doppelhaushälfte'],n.a,n.a,['B'],n.a,n.a,2023-01-03
56,28fc459,berlin,50,max. 30 km,460.000 €,['107 m²'],['3 Zi.'],['439 m²'],['Bungalow'],n.a,n.a,n.a,n.a,n.a,2023-01-03
57,27snp5e,berlin,50,max. 30 km,620.749 €,['124.85 m²'],['6 Zi.'],"['351,90 m²']",n.a,['2 Geschosse'],n.a,n.a,n.a,['Luft-/Wasser-Wärmepumpe'],2023-01-03
58,2824u5b,berlin,50,max. 30 km,198.000 €,['115 m²'],['4 Zi.'],['726 m²'],['Einfamilienhaus'],n.a,['1930'],['G'],n.a,['Zentralheizung'],2023-01-03
59,27zpl59,berlin,50,max. 50 km,950.000 €,['287 m²'],['6 Zi.'],['1.145 m²'],['Villa'],n.a,['1990'],['D'],['Gas'],"['offener Kamin, Zentralheizung']",2023-01-03
60,27mem5u,berlin,50,max. 50 km,799.000 €,['169 m²'],['6 Zi.'],['1.047 m²'],['Einfamilienhaus'],n.a,['2019'],['D'],['Gas'],n.a,2023-01-03
61,28yg45a,berlin,50,max. 50 km,414.000 €,['98 m²'],['3 Zi.'],['580 m²'],['Bungalow'],n.a,n.a,n.a,n.a,n.a,2023-01-03
62,2873c59,berlin,50,max. 50 km,350.000 €,['85 m²'],['3 Zi.'],['1.350 m²'],['Bungalow'],n.a,n.a,['C'],['Gas'],n.a,2023-01-03
63,28p3c59,berlin,50,max. 50 km,299.000 €,['173 m²'],['6 Zi.'],['416 m²'],['Mehrfamilienhaus'],n.a,n.a,n.a,n.a,n.a,2023-01-03
64,28t2h56,berlin,50,max. 50 km,570.000 €,['117.5 m²'],['4 Zi.'],['706 m²'],['Bungalow'],n.a,['2016'],['C'],['Gas'],['Fußbodenheizung'],2023-01-03
65,28q435d,berlin,50,max. 50 km,525.000 €,['120 m²'],['4 Zi.'],['600 m²'],['Einfamilienhaus'],n.a,n.a,n.a,n.a,n.a,2023-01-03
66,26j9s5q,berlin,50,max. 50 km,275.000 €,['154 m²'],['7 Zi.'],['2.680 m²'],['Bauernhaus'],n.a,['1890'],['H'],['Gas'],['Zentralheizung'],2023-01-03
67,24qpr5n,berlin,50,max. 50 km,599.000 €,['268.35 m²'],['11 Zi.'],['1.981 m²'],['Mehrfamilienhaus'],n.a,['1921'],['D'],['Gas'],['Etagenheizung'],2023-01-03
68,26z8259,berlin,50,max. 50 km,480.000 €,['115 m²'],['5 Zi.'],['1.000 m²'],['Einfamilienhaus'],['1 Geschoss'],['2001'],['E'],['Gas'],['Zentralheizung'],2023-01-03
69,27jah5w,berlin,50,max. 50 km,443.000 €,['90 m²'],['4 Zi.'],['654 m²'],['Einfamilienhaus'],n.a,['1990'],n.a,n.a,n.a,2023-01-03
70,26nbx5a,berlin,50,max. 5 km,44.444 €,['20 m²'],['2 Zi.'],['k.A.'],['Einfamilienhaus'],['1 Geschoss'],['2022'],n.a,['Elektro'],['Fußbodenheizung'],2023-01-03
71,28ekc5d,berlin,50,max. 10 km,595.000 €,['95 m²'],['4 Zi.'],['175 m²'],['Reihenendhaus'],n.a,['1968'],['D'],n.a,n.a,2023-01-03
72,27zc45x,berlin,50,max. 10 km,760.000 €,['144.67 m²'],['5 Zi.'],['132 m²'],['Reihenmittelhaus'],['3 Geschosse'],['2013'],['B'],n.a,['Zentralheizung'],2023-01-03
73,2783c58,berlin,50,max. 10 km,3.500.000 €,['295 m²'],['9 Zi.'],['1.128 m²'],['Villa'],n.a,['1900'],n.a,n.a,n.a,2023-01-03
74,289xe58,berlin,50,max. 10 km,auf Anfrage,['1490 m²'],[],['1.199 m²'],['Mehrfamilienhaus'],['4 Geschosse'],['1960'],['E'],['Öl'],['Zentralheizung'],2023-01-03
75,28sjc5d,berlin,50,max. 10 km,1.100.000 €,['150 m²'],['5 Zi.'],['870 m²'],['Bungalow'],n.a,['2014'],n.a,n.a,n.a,2023-01-03
76,285lc5d,berlin,50,max. 10 km,874.000 €,['145 m²'],['6 Zi.'],['600 m²'],['Mehrfamilienhaus'],n.a,n.a,['D'],n.a,n.a,2023-01-03
77,26rq55g,berlin,50,max. 10 km,870.000 €,['53 m²'],['2 Zi.'],['1.461 m²'],['Einfamilienhaus'],n.a,n.a,['H'],n.a,n.a,2023-01-03
78,27y4n5u,berlin,50,max. 10 km,649.000 €,['98 m²'],['4 Zi.'],['302 m²'],['Doppelhaushälfte'],['3 Geschosse'],['1970'],['E'],['Öl'],['Zentralheizung'],2023-01-03
79,28z9j58,berlin,50,max. 10 km,475.000 €,['94 m²'],['4 Zi.'],['230 m²'],['Reihenendhaus'],n.a,n.a,n.a,n.a,n.a,2023-01-03
80,287sy56,berlin,50,max. 15 km,1.499.000 €,['180 m²'],['7 Zi.'],['843 m²'],['Einfamilienhaus'],n.a,['1957'],['F'],['Gas'],['Zentralheizung'],2023-01-03
81,28t7z57,berlin,50,max. 15 km,595.000 €,['96 m²'],['4 Zi.'],['573 m²'],['Doppelhaushälfte'],n.a,['1968'],['C'],['Gas'],['Zentralheizung'],2023-01-03
82,288yk5c,berlin,50,max. 15 km,898.000 €,['170 m²'],['7 Zi.'],['662 m²'],['Einfamilienhaus'],n.a,['1975'],['F'],['Öl'],['Zentralheizung'],2023-01-03
83,26qt55g,berlin,50,max. 15 km,835.000 €,['160 m²'],['7 Zi.'],['451 m²'],['Einfamilienhaus'],['2 Geschosse'],['1938'],['H'],['Gas'],['Zentralheizung'],2023-01-03
84,27w2q5p,berlin,50,max. 15 km,499.000 €,['105 m²'],['3 Zi.'],['356 m²'],['Doppelhaushälfte'],n.a,['1976'],['G'],['Öl'],['Zentralheizung'],2023-01-03
85,27nfc5t,berlin,50,max. 15 km,1.190.000 €,['146 m²'],['6 Zi.'],['328 m²'],['Reihenmittelhaus'],['3 Geschosse'],['1928'],['G'],['Gas'],['Zentralheizung'],2023-01-03
86,2742y5z,berlin,50,max. 15 km,1.295.000 €,['126 m²'],['5 Zi.'],['280 m²'],['Reihenmittelhaus'],n.a,n.a,n.a,n.a,n.a,2023-01-03
87,2887x5c,berlin,50,max. 15 km,679.000 €,['145.8 m²'],['5 Zi.'],"['382,70 m²']",['Einfamilienhaus'],['3 Geschosse'],['1977'],['F'],['Öl'],['Zentralheizung'],2023-01-03
88,28qcx57,berlin,50,max. 15 km,1.190.000 €,['143.29 m²'],['5 Zi.'],['781 m²'],['Villa'],n.a,['2006'],['A+'],['Erdwärme'],['Fußbodenheizung'],2023-01-03
89,285j45a,berlin,50,max. 15 km,735.000 €,['110 m²'],['5 Zi.'],['116 m²'],['Reihenmittelhaus'],n.a,n.a,n.a,n.a,n.a,2023-01-03
90,273st53,berlin,50,max. 15 km,849.000 €,['138 m²'],['4 Zi.'],['217 m²'],['Doppelhaushälfte'],['3 Geschosse'],['2022'],n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']",2023-01-03
91,28ter5d,berlin,50,max. 15 km,595.000 €,['110 m²'],['6 Zi.'],['720 m²'],['Einfamilienhaus'],n.a,n.a,n.a,n.a,n.a,2023-01-03
92,276bz57,berlin,50,max. 15 km,469.000 €,['65.84 m²'],['3 Zi.'],['681 m²'],['Einfamilienhaus'],n.a,['1930'],['G'],['Gas'],"['Etagenheizung, offener Kamin']",2023-01-03
93,28zws58,berlin,50,max. 15 km,859.000 €,['202 m²'],['8 Zi.'],['1.005 m²'],['Mehrfamilienhaus'],n.a,['1923'],['F'],['Gas'],['Zentralheizung'],2023-01-03
94,27uhu5a,berlin,50,max. 15 km,2.350.000 €,['340 m²'],['10 Zi.'],['946 m²'],['Villa'],n.a,['1922'],n.a,['Gas'],"['Fußbodenheizung, offener Kamin']",2023-01-03
95,27jne5m,berlin,50,max. 15 km,599.000 €,['85 m²'],['4 Zi.'],['568 m²'],['Einfamilienhaus'],n.a,['1962'],n.a,n.a,['Zentralheizung'],2023-01-03
96,28zv25e,berlin,50,max. 15 km,549.900 €,['157.63 m²'],['4 Zi.'],['193 m²'],['Reihenmittelhaus'],n.a,['2022'],n.a,n.a,['Fußbodenheizung'],2023-01-03
97,28xcw5a,berlin,50,max. 15 km,425.000 €,['107 m²'],['4 Zi.'],['206 m²'],['Reihenendhaus'],n.a,['1995'],['D'],['Gas'],['Zentralheizung'],2023-01-03
98,28k4j58,berlin,50,max. 15 km,499.000 €,['100 m²'],['4 Zi.'],['111 m²'],['Reihenmittelhaus'],n.a,n.a,n.a,n.a,n.a,2023-01-03
99,28lu45a,berlin,50,max. 15 km,349.000 €,['57 m²'],['3 Zi.'],['298 m²'],['Einfamilienhaus'],n.a,n.a,n.a,n.a,n.a,2023-01-03
100,28nkc5d,berlin,50,max. 20 km,1.590.000 €,['263 m²'],['7 Zi.'],['1.063 m²'],['Einfamilienhaus'],n.a,n.a,['D'],n.a,n.a,2023-01-03
101,28nvm5e,berlin,50,max. 20 km,1.195.000 €,['160.2 m²'],['5 Zi.'],['309 m²'],['Doppelhaushälfte'],n.a,['2006'],['C'],['Gas'],['Fußbodenheizung'],2023-01-03
102,28dxh5a,berlin,50,max. 20 km,360.000 €,['81 m²'],['3 Zi.'],['400 m²'],['Einfamilienhaus'],n.a,['1991'],n.a,n.a,n.a,2023-01-03
103,26j335v,berlin,50,max. 20 km,799.000 €,['172.56 m²'],['5 Zi.'],['215 m²'],['Stadthaus'],['3 Geschosse'],['2023'],['A+'],['Elektro'],"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']",2023-01-03
104,26b2c5j,berlin,50,max. 20 km,790.000 €,['125 m²'],['5 Zi.'],['273 m²'],['Doppelhaushälfte'],['3 Geschosse'],['2022'],n.a,['Erdwärme'],['Fußbodenheizung'],2023-01-03
105,2797j5v,berlin,50,max. 20 km,399.000 €,['99 m²'],['3 Zi.'],"['374,50 m²']",['Mehrfamilienhaus'],n.a,['1935'],['A'],['Öl'],"['Fußbodenheizung, Zentralheizung']",2023-01-03
106,27wbh55,berlin,50,max. 20 km,850.000 €,['175 m²'],['7 Zi.'],['1.003 m²'],['Mehrfamilienhaus'],n.a,['1955'],n.a,['Öl'],"['Fußbodenheizung, offener Kamin']",2023-01-03
107,28amq5b,berlin,50,max. 20 km,590.000 €,['110 m²'],['4.5 Zi.'],['870 m²'],['Einfamilienhaus'],['2 Geschosse'],['1955'],['H'],['Gas'],['Zentralheizung'],2023-01-03
108,277z75s,berlin,50,max. 20 km,749.000 €,['215.55 m²'],['5.5 Zi.'],['740 m²'],['Einfamilienhaus'],n.a,['1965'],['F'],['Gas'],['offener Kamin'],2023-01-03
109,26gkz57,berlin,50,max. 20 km,600.000 €,['141 m²'],['4.5 Zi.'],['620 m²'],['Einfamilienhaus'],['2 Geschosse'],['2012'],['C'],"['Gas, Solar']","['offener Kamin, Zentralheizung']",2023-01-03
110,287ge5b,berlin,50,max. 20 km,695.000 €,['110 m²'],['4 Zi.'],['1.035 m²'],['Einfamilienhaus'],n.a,n.a,n.a,n.a,n.a,2023-01-03
111,27xbr5j,berlin,50,max. 20 km,550.000 €,['126 m²'],['4 Zi.'],['173 m²'],['Reihenmittelhaus'],n.a,['2014'],['B'],['Gas'],['Fußbodenheizung'],2023-01-03
112,2899452,berlin,50,max. 20 km,375.000 €,['65 m²'],['3 Zi.'],['850 m²'],n.a,n.a,['1944'],n.a,['Gas'],['Zentralheizung'],2023-01-03
113,25mw85k,berlin,50,max. 20 km,650.000 €,['157 m²'],['5 Zi.'],['1.082 m²'],['Mehrfamilienhaus'],['2 Geschosse'],['1898'],['H'],['Gas'],['Etagenheizung'],2023-01-03
114,27j9t52,berlin,50,max. 20 km,890.000 €,['164 m²'],['3 Zi.'],['1.446 m²'],['Einfamilienhaus'],n.a,['1996'],['C'],['Gas'],"['Fußbodenheizung, offener Kamin']",2023-01-03
115,2834t5b,berlin,50,max. 30 km,750.000 €,['130 m²'],['4 Zi.'],['410 m²'],['Doppelhaushälfte'],['2 Geschosse'],['2008'],n.a,['Gas'],['Zentralheizung'],2023-01-03
116,28zz753,berlin,50,max. 30 km,1.198.000 €,['163 m²'],['4 Zi.'],['1.152 m²'],['Einfamilienhaus'],n.a,['1993'],['D'],['Gas'],"['Fußbodenheizung, offener Kamin']",2023-01-03
117,27c8n56,berlin,50,max. 30 km,395.000 €,['71 m²'],['3 Zi.'],['1.150 m²'],['Einfamilienhaus'],n.a,['1975'],['G'],['Gas'],['Zentralheizung'],2023-01-03
118,28n3q5a,berlin,50,max. 30 km,1.280.000 €,['256.21 m²'],['11 Zi.'],['765 m²'],['Mehrfamilienhaus'],n.a,['1998'],['D'],['Gas'],"['Fußbodenheizung, Zentralheizung']",2023-01-03
119,279b75n,berlin,50,max. 30 km,850.000 €,['180 m²'],['6 Zi.'],['718 m²'],['Einfamilienhaus'],n.a,['2017'],['D'],['Gas'],"['Fußbodenheizung, offener Kamin']",2023-01-03
120,286vu5a,berlin,50,max. 30 km,549.000 €,['150 m²'],['5 Zi.'],['500 m²'],['Einfamilienhaus'],n.a,n.a,['D'],n.a,['Zentralheizung'],2023-01-03
121,28xqn5b,berlin,50,max. 30 km,995.000 €,['164 m²'],['5 Zi.'],['438 m²'],['Doppelhaushälfte'],n.a,['2022'],['A+'],n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']",2023-01-03
122,28nfr5d,berlin,50,max. 30 km,339.000 €,['65 m²'],['2 Zi.'],['790 m²'],['Einfamilienhaus'],n.a,['2003'],n.a,n.a,n.a,2023-01-03
123,27hrm59,berlin,50,max. 30 km,695.000 €,['115 m²'],['4 Zi.'],['730 m²'],['Doppelhaushälfte'],n.a,['2022'],['A'],n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']",2023-01-03
124,26qt75s,berlin,50,max. 30 km,850.000 €,['215 m²'],['6 Zi.'],['1.236 m²'],['Einfamilienhaus'],['2 Geschosse'],['2003'],n.a,['Gas'],"['Fußbodenheizung, Zentralheizung']",2023-01-03
125,27ytn5f,berlin,50,max. 30 km,610.000 €,['109.8 m²'],['5 Zi.'],['858 m²'],n.a,['2 Geschosse'],['1937'],n.a,['Öl'],['Zentralheizung'],2023-01-03
126,27ld25w,berlin,50,max. 30 km,630.000 €,['119.21 m²'],['4 Zi.'],['558 m²'],['Einfamilienhaus'],n.a,['2012'],n.a,['Gas'],['Zentralheizung'],2023-01-03
127,28trr5d,berlin,50,max. 30 km,725.000 €,['116 m²'],['4 Zi.'],['250 m²'],['Reihenendhaus'],n.a,['2009'],n.a,n.a,n.a,2023-01-03
128,28bu75a,berlin,50,max. 30 km,400.000 €,['100 m²'],['3 Zi.'],['1.130 m²'],['Einfamilienhaus'],n.a,['1985'],['D'],['Öl'],['Zentralheizung'],2023-01-03
129,28pz456,berlin,50,max. 30 km,849.000 €,['200 m²'],['7 Zi.'],['820 m²'],['Einfamilienhaus'],n.a,['2008'],['B'],n.a,"['Fußbodenheizung, offener Kamin']",2023-01-03
130,263kh5h,berlin,50,max. 30 km,795.000 €,['104 m²'],['4 Zi.'],['1.129 m²'],['Einfamilienhaus'],n.a,['2000'],['D'],['Gas'],['Fußbodenheizung'],2023-01-03
131,28b3954,berlin,50,max. 30 km,849.000 €,['171 m²'],['3 Zi.'],['1.035 m²'],['Einfamilienhaus'],n.a,['1929'],['C'],['Gas'],['Zentralheizung'],2023-01-03
132,289p75c,berlin,50,max. 30 km,625.000 €,['130 m²'],['4 Zi.'],['1.240 m²'],['Einfamilienhaus'],['1 Geschoss'],['2005'],['A+'],['Elektro'],"['Ofen, Zentralheizung']",2023-01-03
133,27pev5h,berlin,50,max. 30 km,690.000 €,['100 m²'],['3 Zi.'],['1.239 m²'],['Einfamilienhaus'],n.a,['1976'],['C'],['Gas'],"['offener Kamin, Zentralheizung']",2023-01-03
134,28u2z55,berlin,50,max. 30 km,210.000 €,['97 m²'],['4 Zi.'],['899 m²'],['Doppelhaushälfte'],['1 Geschoss'],['1933/ 1968/1974'],n.a,['Gas'],['Zentralheizung'],2023-01-03
135,285qu5a,berlin,50,max. 30 km,695.000 €,['122 m²'],['4 Zi.'],['332 m²'],['Reihenendhaus'],n.a,['2008'],['C'],n.a,n.a,2023-01-03
136,27q6r5f,berlin,50,max. 30 km,320.000 €,['153 m²'],['5 Zi.'],['645 m²'],['Einfamilienhaus'],n.a,['1908'],['F'],['Gas'],['Zentralheizung'],2023-01-03
137,287wf59,berlin,50,max. 30 km,398.500 €,['121 m²'],['4 Zi.'],['186 m²'],['Reihenmittelhaus'],n.a,['1999'],['D'],['Gas'],"['offener Kamin, Zentralheizung']",2023-01-03
