,ID,Ort,Umkreis,MaxOrt,Preis,Fläche,Zimmer,Grundstücksfläche,Kategorie,Etagen,Baujahr,Effizienzklasse,Energieträger,Heizungsart,Stand
46,27xrn5s,hamburg,50,max. 10 km,499.000 €,['127 m²'],['4 Zi.'],['k.A.'],['Doppelhaushälfte'],n.a,['1993'],['E'],['Gas'],['Zentralheizung'],2022-12-31
47,28vqm56,hamburg,50,max. 10 km,3.950.000 €,['394.62 m²'],['13 Zi.'],['344 m²'],['Stadthaus'],n.a,['1890'],['D'],['Gas'],['Zentralheizung'],2022-12-31
48,27g2s5v,hamburg,50,max. 10 km,650.000 €,['71 m²'],['3.5 Zi.'],['725 m²'],['Einfamilienhaus'],n.a,['1950'],n.a,['Gas'],['offener Kamin'],2022-12-31
49,28am458,hamburg,50,max. 10 km,2.295.000 €,['272.67 m²'],['5 Zi.'],['406 m²'],['Doppelhaushälfte'],n.a,['2019'],n.a,n.a,['offener Kamin'],2022-12-31
50,27ld55q,hamburg,50,max. 10 km,1.395.000 €,['128.17 m²'],['4 Zi.'],['85 m²'],['Stadthaus'],n.a,['2022'],['A'],n.a,['Fußbodenheizung'],2022-12-31
51,28xsa5a,hamburg,50,max. 10 km,1.950.000 €,['230 m²'],['8 Zi.'],['1.191 m²'],['Einfamilienhaus'],n.a,['1992'],['D'],['Gas'],n.a,2022-12-31
52,28ghu59,hamburg,50,max. 10 km,599.000 €,['143 m²'],['6 Zi.'],['505 m²'],['Mehrfamilienhaus'],n.a,['1910'],n.a,['Gas'],['Zentralheizung'],2022-12-31
53,28qml59,hamburg,50,max. 15 km,1.690.000 €,['293 m²'],['9 Zi.'],['521 m²'],['Mehrfamilienhaus'],n.a,['1936'],['B'],['Gas'],['Zentralheizung'],2022-12-31
54,26pft5z,hamburg,50,max. 15 km,925.000 €,['137 m²'],['5 Zi.'],['468 m²'],['Reihenendhaus'],n.a,['1980'],n.a,['Gas'],"['offener Kamin, Zentralheizung']",2022-12-31
55,27vng5w,hamburg,50,max. 15 km,199.000 €,['77.77 m²'],['3 Zi.'],['568 m²'],['Einfamilienhaus'],n.a,['1945'],n.a,['Elektro'],['offener Kamin'],2022-12-31
56,28sp852,hamburg,50,max. 15 km,579.000 €,['122.95 m²'],['4.5 Zi.'],['438 m²'],['Einfamilienhaus'],n.a,['1961'],['H'],['Gas'],['Zentralheizung'],2022-12-31
57,28z8a54,hamburg,50,max. 15 km,1.999.000 €,['160.23 m²'],['6 Zi.'],['2.012 m²'],['Einfamilienhaus'],n.a,['1964'],['F'],['Gas'],['Zentralheizung'],2022-12-31
58,27dea5z,hamburg,50,max. 15 km,10.900.000 €,['2173 m²'],['60 Zi.'],['518 m²'],n.a,n.a,['1953'],['D'],['Gas'],n.a,2022-12-31
59,28zfu53,hamburg,50,max. 15 km,759.000 €,['138 m²'],['4.5 Zi.'],['819 m²'],['Bungalow'],n.a,['1951'],['H'],['Öl'],['Zentralheizung'],2022-12-31
60,22ap85z,koeln,50,max. 15 km,1.200.000 €,['200 m²'],[],['k.A.'],['Mehrfamilienhaus'],n.a,['1964'],n.a,n.a,['Zentralheizung'],2022-12-31
61,277x85m,koeln,50,max. 15 km,1.190.000 €,['360 m²'],['17 Zi.'],['1.150 m²'],['Einfamilienhaus'],['2 Geschosse'],['1964'],n.a,['Gas'],['Etagenheizung'],2022-12-31
62,288zp55,koeln,50,max. 10 km,590.000 €,['105.25 m²'],['4 Zi.'],['472 m²'],['Reihenendhaus'],n.a,['1981'],['F'],['Öl'],['Zentralheizung'],2022-12-31
63,27euc5y,koeln,50,max. 15 km,1.049.000 €,['220 m²'],['6 Zi.'],['428 m²'],['Doppelhaushälfte'],n.a,['2018'],['A+'],n.a,n.a,2022-12-31
64,2879p54,koeln,50,max. 15 km,749.000 €,['237 m²'],['5 Zi.'],['567 m²'],['Einfamilienhaus'],n.a,['1950'],['E'],n.a,n.a,2022-12-31
65,27ed35g,koeln,50,max. 15 km,885.000 €,['156 m²'],['6 Zi.'],['566 m²'],['Einfamilienhaus'],n.a,n.a,n.a,n.a,n.a,2022-12-31
66,279y35w,koeln,50,max. 20 km,597.000 €,['137.5 m²'],['5 Zi.'],['209 m²'],['Doppelhaushälfte'],n.a,['2023'],n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']",2022-12-31
67,26gvq55,koeln,50,max. 20 km,579.900 €,['131 m²'],['5 Zi.'],['205 m²'],['Doppelhaushälfte'],n.a,['2023'],n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']",2022-12-31
68,27dbq5t,koeln,50,max. 20 km,420.000 €,['108 m²'],['4 Zi.'],['252 m²'],['Reihenmittelhaus'],n.a,['1980'],['E'],['Öl'],n.a,2022-12-31
69,28gby5a,koeln,50,max. 30 km,499.950 €,['160 m²'],['5 Zi.'],['1.074 m²'],['Einfamilienhaus'],n.a,['1974'],['G'],['Gas'],['Zentralheizung'],2022-12-31
70,27wu257,koeln,50,max. 30 km,619.000 €,['154 m²'],['6 Zi.'],['k.A.'],n.a,n.a,['1954'],n.a,['Öl'],['Zentralheizung'],2022-12-31
71,27wne5j,koeln,50,max. 30 km,410.000 €,['122 m²'],['5 Zi.'],['261 m²'],['Doppelhaushälfte'],n.a,['1972'],['F'],['Gas'],['Zentralheizung'],2022-12-31
72,27fca5v,koeln,50,max. 30 km,499.000 €,['136 m²'],[],['368 m²'],n.a,n.a,n.a,['G'],['Gas'],['Zentralheizung'],2022-12-31
73,28et45c,koeln,50,max. 30 km,369.794 €,['120 m²'],['5 Zi.'],['561 m²'],['Einfamilienhaus'],n.a,['1978'],['G'],['Gas'],"['Fußbodenheizung, Ofen, Zentralheizung']",2022-12-31
74,27xld5k,koeln,50,max. 30 km,299.000 €,['136 m²'],['6 Zi.'],['508 m²'],['Doppelhaushälfte'],n.a,['1951'],n.a,['Öl'],['Zentralheizung'],2022-12-31
75,28ksc5d,koeln,50,max. 30 km,685.000 €,['271 m²'],['7 Zi.'],['618 m²'],['Mehrfamilienhaus'],n.a,['1982'],['D'],['Gas'],"['Fußbodenheizung, offener Kamin']",2022-12-31
76,28bpn5b,koeln,50,max. 50 km,439.000 €,['125 m²'],['4 Zi.'],['186 m²'],['Einfamilienhaus'],n.a,['2006'],['B'],['Gas'],['Zentralheizung'],2022-12-31
77,282ac57,koeln,50,max. 50 km,345.000 €,['126 m²'],['6 Zi.'],['343 m²'],['Reihenendhaus'],n.a,['1923'],n.a,['Gas'],"['offener Kamin, Zentralheizung']",2022-12-31
78,28muu5b,koeln,50,max. 50 km,779.000 €,['185.14 m²'],['7 Zi.'],"['255,14 m²']",['Reihenendhaus'],n.a,['1895'],n.a,n.a,n.a,2022-12-31
79,277275s,koeln,50,max. 50 km,369.000 €,['136.07 m²'],['6 Zi.'],['100 m²'],['Doppelhaushälfte'],n.a,['1933'],['E'],['Gas'],['Zentralheizung'],2022-12-31
80,277e654,leipzig,50,max. 50 km,149.000 €,['90 m²'],[],['733 m²'],['Doppelhaushälfte'],n.a,n.a,['H'],['Fernwärme'],['offener Kamin'],2022-12-31
81,27k4k5v,leipzig,50,max. 50 km,190.000 €,['160 m²'],['7 Zi.'],['809 m²'],['Einfamilienhaus'],['1 Geschoss'],['1900'],['H'],['Gas'],['Zentralheizung'],2022-12-31
82,276lx58,leipzig,50,max. 3 km,990.000 €,['447 m²'],[],['340 m²'],['Mehrfamilienhaus'],n.a,['1900'],['E'],['Gas'],['Zentralheizung'],2022-12-31
83,279y85z,leipzig,50,max. 5 km,1.750.000 €,['330 m²'],['8 Zi.'],['1.175 m²'],['Einfamilienhaus'],['2 Geschosse'],['2011'],['B'],['Erdwärme'],"['Fußbodenheizung, offener Kamin, Zentralheizung']",2022-12-31
84,23tet5p,leipzig,50,max. 5 km,1.570.000 €,['671 m²'],[],['400 m²'],['Mehrfamilienhaus'],['4 Geschosse'],n.a,n.a,['Gas'],['Zentralheizung'],2022-12-31
85,28ynr5c,leipzig,50,max. 5 km,525.000 €,['160 m²'],['6 Zi.'],['400 m²'],['Doppelhaushälfte'],n.a,['1935'],n.a,['Gas'],"['offener Kamin, Zentralheizung']",2022-12-31
86,247vp58,leipzig,50,max. 5 km,590.000 €,['210 m²'],['7 Zi.'],['880 m²'],['Mehrfamilienhaus'],n.a,['1934/1995'],n.a,['Gas'],['Zentralheizung'],2022-12-31
87,28pl558,leipzig,50,max. 10 km,1.295.000 €,['325 m²'],['10 Zi.'],['1.037 m²'],['Villa'],n.a,['1996'],['A'],n.a,['Luft-/Wasser-Wärmepumpe'],2022-12-31
88,27uj45h,leipzig,50,max. 15 km,389.000 €,['130 m²'],['5 Zi.'],['495 m²'],['Einfamilienhaus'],n.a,['1996'],n.a,['Gas'],['Zentralheizung'],2022-12-31
89,28dw558,leipzig,50,max. 30 km,165.000 €,['118.77 m²'],['5 Zi.'],"['1.630,16 m²']",['Einfamilienhaus'],n.a,['1867'],['H'],['Öl'],['Zentralheizung'],2022-12-31
90,26qsr5f,leipzig,50,max. 50 km,67.000 €,['79 m²'],['3 Zi.'],['1.780 m²'],['Mehrfamilienhaus'],n.a,['1901'],n.a,['Gas'],['Zentralheizung'],2022-12-31
91,26ul85m,leipzig,50,max. 50 km,77.000 €,['160 m²'],['5 Zi.'],['250 m²'],['Einfamilienhaus'],n.a,['1930'],n.a,['Elektro'],['Zentralheizung'],2022-12-31
92,26ff75g,leipzig,50,max. 50 km,358.000 €,['364 m²'],['12 Zi.'],['7.394 m²'],['Mehrfamilienhaus'],n.a,['1896'],n.a,['Gas'],['Zentralheizung'],2022-12-31
93,27fjb5u,leipzig,50,max. 10 km,395.000 €,['99.1 m²'],['5 Zi.'],['970 m²'],['Einfamilienhaus'],['2 Geschosse'],['1935'],['F'],"['Gas, Holz']",['Zentralheizung'],2022-12-31
94,28lra5d,leipzig,50,max. 50 km,223.000 €,['90 m²'],['3 Zi.'],['500 m²'],['Einfamilienhaus'],['1 Geschoss'],['1919'],n.a,['Gas'],['Zentralheizung'],2022-12-31
95,279uc5q,leipzig,50,max. 2 km,988.500 €,['150.1 m²'],['5 Zi.'],['200 m²'],['Reihenmittelhaus'],n.a,['2023'],n.a,n.a,['Fußbodenheizung'],2022-12-31
96,27cxu55,leipzig,50,max. 5 km,439.000 €,['135 m²'],['4 Zi.'],['175 m²'],['Doppelhaushälfte'],n.a,['1999'],['C'],['Gas'],['Zentralheizung'],2022-12-31
97,27lz95v,leipzig,50,max. 10 km,249.000 €,['122 m²'],['4 Zi.'],['307 m²'],['Einfamilienhaus'],n.a,['1914'],['E'],['Öl'],['Etagenheizung'],2022-12-31
98,27d935k,leipzig,50,max. 10 km,380.000 €,['131.38 m²'],['4 Zi.'],['400 m²'],['Reihenmittelhaus'],n.a,['1995'],['C'],['Gas'],['Zentralheizung'],2022-12-31
99,27uvk58,leipzig,50,max. 10 km,849.000 €,['152 m²'],['5 Zi.'],['186 m²'],['Reihenmittelhaus'],['3 Geschosse'],['2009'],n.a,"['Gas, Holz']",['Fußbodenheizung'],2022-12-31
100,282jq53,muenchen,50,max. 10 km,910.000 €,['145 m²'],['6 Zi.'],['300 m²'],['Doppelhaushälfte'],n.a,['1999'],['B'],['Öl'],"['Ofen, Zentralheizung']",2022-12-31
101,27ymm56,muenchen,50,max. 10 km,1.980.000 €,['197 m²'],['7 Zi.'],['444 m²'],['Stadthaus'],n.a,['2016'],['D'],n.a,n.a,2022-12-31
102,27kr95y,muenchen,50,max. 10 km,7.903.000 €,['544.7 m²'],['16 Zi.'],['607 m²'],['Mehrfamilienhaus'],n.a,['2023'],['A'],n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe, offener Kamin']",2022-12-31
103,28dr45c,muenchen,50,max. 10 km,1.790.000 €,['165 m²'],['5 Zi.'],['200 m²'],['Doppelhaushälfte'],n.a,['2024'],n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']",2022-12-31
104,27le55t,muenchen,50,max. 10 km,1.297.000 €,['129.5 m²'],['5 Zi.'],"['170,90 m²']",['Doppelhaushälfte'],n.a,['2023'],n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe, Zentralheizung']",2022-12-31
105,28jmp5d,muenchen,50,max. 10 km,799.000 €,['147.2 m²'],['5 Zi.'],['266 m²'],['Reihenendhaus'],n.a,['1976'],['G'],['Gas'],n.a,2022-12-31
106,284j75c,muenchen,50,max. 10 km,1.195.000 €,['174 m²'],['5 Zi.'],['118 m²'],['Reihenmittelhaus'],n.a,['2022'],['A+'],n.a,"['Luft-/Wasser-Wärmepumpe, Zentralheizung']",2022-12-31
107,28q8z5b,muenchen,50,max. 15 km,5.700.000 €,['235.77 m²'],['8 Zi.'],['1.415 m²'],['Einfamilienhaus'],n.a,['1966'],n.a,['Erdwärme'],['Zentralheizung'],2022-12-31
108,25cm953,muenchen,50,max. 15 km,1.240.000 €,['165 m²'],['5.5 Zi.'],['398 m²'],['Doppelhaushälfte'],n.a,['1994'],['C'],"['Gas, Solar']","['Ofen, Zentralheizung']",2022-12-31
109,27gpj5s,muenchen,50,max. 15 km,890.000 €,['99.85 m²'],['4 Zi.'],['136 m²'],['Reihenmittelhaus'],n.a,['1955'],['D'],n.a,"['Fußbodenheizung, Zentralheizung']",2022-12-31
110,27n9q5a,muenchen,50,max. 15 km,auf Anfrage,['757 m²'],['10 Zi.'],['1.186 m²'],['Einfamilienhaus'],n.a,n.a,n.a,n.a,n.a,2022-12-31
111,28cjt56,muenchen,50,max. 15 km,1.960.000 €,['215 m²'],['4 Zi.'],['456 m²'],['Einfamilienhaus'],n.a,['1996'],['D'],['Gas'],['Zentralheizung'],2022-12-31
112,27alj5b,muenchen,50,max. 15 km,2.049.000 €,['155 m²'],['5 Zi.'],['322 m²'],['Einfamilienhaus'],n.a,['2020'],['B'],['Fernwärme'],['offener Kamin'],2022-12-31
113,27etq5c,muenchen,50,max. 15 km,825.000 €,['155 m²'],['6.5 Zi.'],['159 m²'],['Reihenendhaus'],n.a,['1978'],['C'],['Gas'],['Zentralheizung'],2022-12-31
114,276885d,muenchen,50,max. 15 km,2.249.000 €,['267 m²'],['5 Zi.'],['475 m²'],['Einfamilienhaus'],['2 Geschosse'],['2010'],['A'],n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe, Zentralheizung']",2022-12-31
115,27wgv5w,muenchen,50,max. 15 km,2.199.000 €,['242 m²'],['5.5 Zi.'],['667 m²'],['Einfamilienhaus'],n.a,['2010'],n.a,['Elektro'],n.a,2022-12-31
116,284xe57,muenchen,50,max. 20 km,1.170.000 €,['149.37 m²'],['6 Zi.'],['496 m²'],['Bungalow'],n.a,['1965'],['E'],['Gas'],n.a,2022-12-31
117,28ulu56,muenchen,50,max. 20 km,4.980.000 €,['319 m²'],['12 Zi.'],['1.008 m²'],['Mehrfamilienhaus'],n.a,n.a,n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']",2022-12-31
118,28d4v56,muenchen,50,max. 20 km,2.890.000 €,['327 m²'],['6.5 Zi.'],['1.241 m²'],['Villa'],n.a,['1966'],['C'],n.a,['Zentralheizung'],2022-12-31
119,27t9m5s,muenchen,50,max. 20 km,1.950.000 €,['205 m²'],['6 Zi.'],['777 m²'],['Reihenendhaus'],n.a,['2003'],['C'],['Gas'],"['Fußbodenheizung, offener Kamin, Zentralheizung']",2022-12-31
120,273825p,stuttgart,50,max. 5 km,1.149.000 €,['177 m²'],['6 Zi.'],['1.417 m²'],['Einfamilienhaus'],n.a,['1958'],n.a,['Öl'],n.a,2022-12-31
121,277ga5w,stuttgart,50,max. 5 km,1.890.000 €,['369.01 m²'],[],['594 m²'],['Mehrfamilienhaus'],['3 Geschosse'],['1895'],['F'],['Gas'],['Zentralheizung'],2022-12-31
122,28y3c5b,stuttgart,50,max. 10 km,509.000 €,['156 m²'],['11 Zi.'],['268 m²'],['Mehrfamilienhaus'],n.a,['1700'],n.a,n.a,n.a,2022-12-31
123,28b3p5d,stuttgart,50,max. 15 km,620.000 €,['136 m²'],['8 Zi.'],['359 m²'],['Mehrfamilienhaus'],n.a,['1959'],['F'],['Gas'],['Etagenheizung'],2022-12-31
124,27wfe5l,stuttgart,50,max. 20 km,499.000 €,['169 m²'],['8 Zi.'],['110 m²'],['Mehrfamilienhaus'],n.a,['1930'],['F'],['Gas'],n.a,2022-12-31
125,27l9j5t,stuttgart,50,max. 20 km,639.000 €,['125 m²'],['4.5 Zi.'],['200 m²'],['Reihenmittelhaus'],n.a,['1998'],['A'],['Gas'],"['Etagenheizung, Ofen']",2022-12-31
126,26scs5u,stuttgart,50,max. 20 km,460.000 €,['152 m²'],['6.5 Zi.'],['182 m²'],['Einfamilienhaus'],n.a,['1850'],['F'],"['Holz, Öl']",['Ofen'],2022-12-31
127,27epu5j,stuttgart,50,max. 30 km,449.000 €,['111 m²'],['5.5 Zi.'],['133 m²'],['Doppelhaushälfte'],n.a,['1955'],['H'],n.a,n.a,2022-12-31
128,28mv256,stuttgart,50,max. 30 km,1.700.000 €,['386 m²'],['7 Zi.'],['1.513 m²'],['Einfamilienhaus'],n.a,['1994'],['D'],n.a,['Zentralheizung'],2022-12-31
129,274ca5f,stuttgart,50,max. 30 km,1.100.000 €,['365 m²'],[],['605 m²'],['Mehrfamilienhaus'],n.a,['1971'],['F'],['Öl'],n.a,2022-12-31
130,282u553,stuttgart,50,max. 30 km,669.000 €,['150 m²'],['6.5 Zi.'],['964 m²'],['Einfamilienhaus'],n.a,['1956'],['H'],['Öl'],n.a,2022-12-31
131,27b4j5w,stuttgart,50,max. 30 km,850.000 €,['260 m²'],['7 Zi.'],['527 m²'],['Einfamilienhaus'],n.a,['1963'],['C'],['Gas'],['Zentralheizung'],2022-12-31
132,278hb5h,stuttgart,50,max. 30 km,500.000 €,['129 m²'],['6 Zi.'],['315 m²'],['Einfamilienhaus'],n.a,['1983'],['H'],['Öl'],n.a,2022-12-31
