,ID,Ort,Umkreis,MaxOrt,Preis,Fläche,Zimmer,Grundstücksfläche,Kategorie,Etagen,Baujahr,Effizienzklasse,Energieträger,Heizungsart,Stand
1448,28qdj5c,frankfurt-am-main,50,max. 15 km,1.532.000 €,['161 m²'],['5 Zi.'],['1.032 m²'],['Villa'],n.a,n.a,['A'],n.a,n.a,2023-01-04
1449,28rwz5b,frankfurt-am-main,50,max. 15 km,1.549.000 €,['173 m²'],['5 Zi.'],['1.032 m²'],['Villa'],n.a,n.a,['A'],n.a,n.a,2023-01-04
1450,22v7h5a,frankfurt-am-main,50,max. 15 km,1.295.000 €,['280 m²'],['8 Zi.'],['960 m²'],['Einfamilienhaus'],n.a,['1964'],n.a,['Gas'],['Zentralheizung'],2023-01-04
1451,276gu5q,frankfurt-am-main,50,max. 15 km,749.000 €,['134 m²'],['4 Zi.'],['345 m²'],['Bungalow'],n.a,['1973'],['G'],['Gas'],['Zentralheizung'],2023-01-04
1452,276n55v,frankfurt-am-main,50,max. 15 km,1.250.000 €,['144 m²'],['6 Zi.'],['722 m²'],['Einfamilienhaus'],n.a,['1970'],['E'],['Gas'],['Zentralheizung'],2023-01-04
1453,27kg45v,frankfurt-am-main,50,max. 15 km,1.250.000 €,['144 m²'],['6 Zi.'],['722 m²'],['Bungalow'],n.a,['1970'],['E'],['Gas'],['Zentralheizung'],2023-01-04
1454,28tnt5d,frankfurt-am-main,50,max. 15 km,1.175.000 €,['225 m²'],['9 Zi.'],['459 m²'],['Einfamilienhaus'],n.a,['1985'],['D'],n.a,n.a,2023-01-04
1455,278al5p,frankfurt-am-main,50,max. 15 km,775.000 €,['149 m²'],['5 Zi.'],['188 m²'],['Doppelhaushälfte'],n.a,['1998'],['D'],['Gas'],['Fußbodenheizung'],2023-01-04
1456,27tur5e,frankfurt-am-main,50,max. 15 km,599.000 €,['116 m²'],['5 Zi.'],['226 m²'],['Reihenendhaus'],n.a,['2001'],n.a,['Gas'],n.a,2023-01-04
1457,27mzx58,frankfurt-am-main,50,max. 15 km,595.000 €,['155.17 m²'],['7 Zi.'],['331 m²'],['Einfamilienhaus'],['3 Geschosse'],['1954'],['H'],['Gas'],['Zentralheizung'],2023-01-04
1458,27dk65v,frankfurt-am-main,50,max. 15 km,1.500.000 €,['117 m²'],['7 Zi.'],['1.550 m²'],['Einfamilienhaus'],n.a,['1910'],['F'],['Gas'],['Zentralheizung'],2023-01-04
1459,25w2n5n,frankfurt-am-main,50,max. 15 km,850.000 €,['320 m²'],['14 Zi.'],['282 m²'],['Mehrfamilienhaus'],n.a,['1925'],['H'],['Gas'],['Zentralheizung'],2023-01-04
1460,27zmn5u,frankfurt-am-main,50,max. 15 km,1.295.000 €,['333 m²'],['14 Zi.'],['757 m²'],['Mehrfamilienhaus'],['3 Geschosse'],['1971'],['F'],['Öl'],['Zentralheizung'],2023-01-04
1461,27tqr5a,frankfurt-am-main,50,max. 15 km,1.390.000 €,['116 m²'],['6 Zi.'],['973 m²'],['Mehrfamilienhaus'],n.a,['1960'],n.a,n.a,n.a,2023-01-04
1462,26nwx5b,frankfurt-am-main,50,max. 15 km,699.000 €,['150 m²'],['7 Zi.'],['326 m²'],['Reihenmittelhaus'],n.a,['1979'],['D'],['Gas'],['Zentralheizung'],2023-01-04
1463,28hwz5b,frankfurt-am-main,50,max. 15 km,1.090.000 €,['165.97 m²'],['6 Zi.'],['156 m²'],['Reihenmittelhaus'],n.a,['2006'],['C'],['Gas'],n.a,2023-01-04
1464,2846s55,frankfurt-am-main,50,max. 15 km,970.000 €,['155 m²'],['5 Zi.'],['650 m²'],['Doppelhaushälfte'],n.a,n.a,['A'],n.a,n.a,2023-01-04
1465,27zm45w,frankfurt-am-main,50,max. 15 km,700.000 €,['192 m²'],['7 Zi.'],['267 m²'],['Mehrfamilienhaus'],['2 Geschosse'],['1962'],n.a,['Öl'],['Zentralheizung'],2023-01-04
1466,27x3y5y,frankfurt-am-main,50,max. 15 km,910.000 €,['142 m²'],['5 Zi.'],['410 m²'],['Einfamilienhaus'],n.a,n.a,n.a,n.a,n.a,2023-01-04
1467,27jz55w,frankfurt-am-main,50,max. 15 km,700.000 €,['192 m²'],[],['k.A.'],n.a,n.a,n.a,n.a,n.a,n.a,2023-01-04
1468,276bu5q,frankfurt-am-main,50,max. 15 km,498.000 €,['115 m²'],['6 Zi.'],['300 m²'],['Doppelhaushälfte'],n.a,n.a,n.a,n.a,n.a,2023-01-04
1469,26pee5v,frankfurt-am-main,50,max. 15 km,1.290.000 €,['161 m²'],['8 Zi.'],['925 m²'],['Mehrfamilienhaus'],n.a,['1957'],n.a,['Gas'],['Zentralheizung'],2023-01-04
1470,28c6q5c,frankfurt-am-main,50,max. 15 km,399.000 €,['105.85 m²'],['5 Zi.'],['475 m²'],['Einfamilienhaus'],n.a,['1905'],['H'],n.a,n.a,2023-01-04
1471,24tll5g,frankfurt-am-main,50,max. 15 km,749.000 €,['175 m²'],['4 Zi.'],['230 m²'],['Einfamilienhaus'],n.a,['2006'],n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']",2023-01-04
1472,273th5g,frankfurt-am-main,50,max. 15 km,1.090.000 €,['152.87 m²'],['5 Zi.'],['277 m²'],['Doppelhaushälfte'],n.a,['2001'],['D'],['Gas'],"['Fußbodenheizung, offener Kamin, Zentralheizung']",2023-01-04
1473,22x4l5e,frankfurt-am-main,50,max. 15 km,1.500.000 €,['400 m²'],[],['1.100 m²'],n.a,['3 Geschosse'],['1960'],n.a,['Gas'],['Zentralheizung'],2023-01-04
1474,28nk45c,frankfurt-am-main,50,max. 15 km,479.000 €,['111 m²'],['4 Zi.'],['192 m²'],['Reihenmittelhaus'],n.a,['1968'],['F'],['Öl'],['Zentralheizung'],2023-01-04
1475,277mw54,frankfurt-am-main,50,max. 15 km,699.000 €,['187 m²'],['6 Zi.'],['245 m²'],['Reihenendhaus'],n.a,['1989'],n.a,['Gas'],['Zentralheizung'],2023-01-04
1476,28mgy56,frankfurt-am-main,50,max. 15 km,825.000 €,['201.4 m²'],['8 Zi.'],['546 m²'],['Mehrfamilienhaus'],n.a,['1958'],['G'],['Gas'],"['offener Kamin, Zentralheizung']",2023-01-04
1477,25tt25e,frankfurt-am-main,50,max. 15 km,auf Anfrage,['130 m²'],['4 Zi.'],['k.A.'],n.a,n.a,n.a,n.a,n.a,n.a,2023-01-04
1478,28yeq53,frankfurt-am-main,50,max. 15 km,899.000 €,['167 m²'],['6 Zi.'],['308 m²'],['Doppelhaushälfte'],n.a,['2020'],['B'],['Fernwärme'],['Fußbodenheizung'],2023-01-04
1479,28zxz5b,frankfurt-am-main,50,max. 15 km,6.900.000 €,['562 m²'],['15 Zi.'],['1.432 m²'],['Villa'],n.a,n.a,n.a,['Gas'],"['offener Kamin, Zentralheizung']",2023-01-04
1480,27pfy5s,frankfurt-am-main,50,max. 15 km,1.895.000 €,['146.5 m²'],['5 Zi.'],['775 m²'],['Mehrfamilienhaus'],n.a,['1967'],['E'],['Gas'],['Zentralheizung'],2023-01-04
1481,28prl5f,frankfurt-am-main,50,max. 15 km,1.898.000 €,['214.36 m²'],['6 Zi.'],['450 m²'],['Einfamilienhaus'],n.a,['2024'],n.a,n.a,"['Luft-/Wasser-Wärmepumpe, Zentralheizung']",2023-01-04
1482,28vrl5f,frankfurt-am-main,50,max. 15 km,2.032.000 €,['214.36 m²'],['6 Zi.'],['516 m²'],['Einfamilienhaus'],n.a,['2024'],n.a,n.a,"['Luft-/Wasser-Wärmepumpe, Zentralheizung']",2023-01-04
1483,25qwx53,frankfurt-am-main,50,max. 15 km,889.000 €,['320 m²'],['10 Zi.'],['398 m²'],['Mehrfamilienhaus'],n.a,['1920'],['F'],['Gas'],['Zentralheizung'],2023-01-04
1484,28qqx5e,frankfurt-am-main,50,max. 15 km,785.000 €,['157 m²'],['6 Zi.'],['133 m²'],['Reihenmittelhaus'],n.a,['2023'],['B'],['Fernwärme'],['Fußbodenheizung'],2023-01-04
1485,27en55z,frankfurt-am-main,50,max. 15 km,6.900.000 €,['562 m²'],['15 Zi.'],['1.432 m²'],['Villa'],n.a,n.a,n.a,['Gas'],"['offener Kamin, Zentralheizung']",2023-01-04
1486,286ew5e,frankfurt-am-main,50,max. 15 km,699.000 €,['121 m²'],['4 Zi.'],['163 m²'],['Reihenendhaus'],n.a,['2004'],['B'],['Gas'],['Zentralheizung'],2023-01-04
1487,27s6g5g,frankfurt-am-main,50,max. 15 km,949.000 €,['202 m²'],['6 Zi.'],['541 m²'],['Einfamilienhaus'],n.a,['1969'],['F'],['Öl'],['Zentralheizung'],2023-01-04
1488,27px75s,frankfurt-am-main,50,max. 15 km,530.000 €,['108 m²'],['4 Zi.'],['776 m²'],['Doppelhaushälfte'],n.a,['1990'],['F'],['Gas'],['Zentralheizung'],2023-01-04
1489,26l5r5f,frankfurt-am-main,50,max. 15 km,8.200.000 €,[],[],['1.630 m²'],['Mehrfamilienhaus'],n.a,['1992'],n.a,['Gas'],['Zentralheizung'],2023-01-04
1490,26er55e,frankfurt-am-main,50,max. 15 km,6.750.000 €,['1632 m²'],['60 Zi.'],['1.730 m²'],['Mehrfamilienhaus'],n.a,['1992'],n.a,['Gas'],['Zentralheizung'],2023-01-04
1491,27cam5n,frankfurt-am-main,50,max. 15 km,3.399.000 €,['874 m²'],['30 Zi.'],['806 m²'],['Mehrfamilienhaus'],n.a,['1992'],n.a,['Gas'],['Zentralheizung'],2023-01-04
1492,27f755n,frankfurt-am-main,50,max. 15 km,3.399.000 €,['856 m²'],['30 Zi.'],['826 m²'],['Mehrfamilienhaus'],n.a,['1992'],n.a,['Gas'],['Zentralheizung'],2023-01-04
1493,26jwq5f,frankfurt-am-main,50,max. 15 km,8.200.000 €,[],[],['1.630 m²'],['Mehrfamilienhaus'],n.a,['1992'],n.a,['Gas'],['Zentralheizung'],2023-01-04
1494,2szq44r,frankfurt-am-main,50,max. 15 km,2.900.000 €,['260 m²'],['7 Zi.'],['815 m²'],n.a,n.a,n.a,n.a,n.a,"['offener Kamin, Zentralheizung']",2023-01-04
1495,28gk959,frankfurt-am-main,50,max. 15 km,439.000 €,['97 m²'],['5 Zi.'],['137 m²'],['Einfamilienhaus'],n.a,['1908'],['H'],['Gas'],['Zentralheizung'],2023-01-04
1496,28sqq56,frankfurt-am-main,50,max. 15 km,1.539.000 €,['306.65 m²'],['9 Zi.'],['1.350 m²'],['Villa'],n.a,['1977'],['E'],"['Gas, Öl']",['Zentralheizung'],2023-01-04
1497,27fkp5p,frankfurt-am-main,50,max. 15 km,515.000 €,['110 m²'],['6 Zi.'],['515 m²'],['Doppelhaushälfte'],n.a,['1957'],['G'],['Gas'],['Zentralheizung'],2023-01-04
1498,28sa85f,frankfurt-am-main,50,max. 15 km,399.000 €,['101 m²'],['4 Zi.'],['186 m²'],['Reihenmittelhaus'],n.a,['1967'],['E'],['Öl'],['Zentralheizung'],2023-01-04
1499,28pub5a,frankfurt-am-main,50,max. 15 km,485.000 €,['130 m²'],['6 Zi.'],['200 m²'],['Einfamilienhaus'],n.a,['1964'],n.a,['Gas'],['Zentralheizung'],2023-01-04
1500,27k5g5g,frankfurt-am-main,50,max. 15 km,915.000 €,['111.4 m²'],['3 Zi.'],['401 m²'],['Reihenendhaus'],n.a,n.a,['E'],['Gas'],n.a,2023-01-04
1501,2738q5y,frankfurt-am-main,50,max. 15 km,1.490.000 €,['159 m²'],['6 Zi.'],['598 m²'],['Einfamilienhaus'],n.a,['1965'],['G'],['Öl'],"['offener Kamin, Zentralheizung']",2023-01-04
1502,27w3c5j,frankfurt-am-main,50,max. 15 km,679.000 €,['172.34 m²'],['8 Zi.'],['175 m²'],['Mehrfamilienhaus'],n.a,['1913'],['F'],n.a,['Zentralheizung'],2023-01-04
1503,28ehv56,frankfurt-am-main,50,max. 15 km,2.100.000 €,['245 m²'],['9 Zi.'],['2.006 m²'],['Einfamilienhaus'],n.a,['1960'],['F'],['Öl'],['Zentralheizung'],2023-01-04
1504,279x558,frankfurt-am-main,50,max. 15 km,770.000 €,['190 m²'],['10 Zi.'],['293 m²'],['Mehrfamilienhaus'],n.a,['1900'],n.a,['Gas'],['Zentralheizung'],2023-01-04
1505,26c3w5r,frankfurt-am-main,50,max. 15 km,680.000 €,['137.98 m²'],['5 Zi.'],['167 m²'],['Mehrfamilienhaus'],n.a,['1958'],['H'],['Gas'],['Zentralheizung'],2023-01-04
1506,28n4h59,frankfurt-am-main,50,max. 15 km,770.000 €,['190 m²'],['10 Zi.'],['293 m²'],['Mehrfamilienhaus'],n.a,n.a,n.a,['Gas'],['Zentralheizung'],2023-01-04
1507,28d5b5b,frankfurt-am-main,50,max. 15 km,1.990.000 €,['250 m²'],['8 Zi.'],['763 m²'],['Einfamilienhaus'],n.a,['1961'],['H'],['Gas'],['Zentralheizung'],2023-01-04
1508,269he5v,frankfurt-am-main,50,max. 15 km,2.265.000 €,['250 m²'],['8 Zi.'],['770 m²'],['Einfamilienhaus'],n.a,['1968'],n.a,['Gas'],['Zentralheizung'],2023-01-04
1509,27h7v5l,frankfurt-am-main,50,max. 15 km,900.000 €,['130 m²'],['7 Zi.'],['2.173 m²'],['Mehrfamilienhaus'],n.a,['1933'],n.a,n.a,n.a,2023-01-04
1510,25k2m5k,frankfurt-am-main,50,max. 15 km,729.000 €,['167.2 m²'],['7 Zi.'],['428 m²'],['Einfamilienhaus'],n.a,['1939'],['H'],['Gas'],['Zentralheizung'],2023-01-04
1511,28wqx58,frankfurt-am-main,50,max. 15 km,920.000 €,['154 m²'],['5 Zi.'],['150 m²'],['Doppelhaushälfte'],n.a,['2022'],['A+'],n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']",2023-01-04
1512,28lsa57,frankfurt-am-main,50,max. 15 km,1.350.000 €,['208 m²'],['5 Zi.'],['245 m²'],['Einfamilienhaus'],n.a,['2022'],['A+'],n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']",2023-01-04
1513,27ycj5y,frankfurt-am-main,50,max. 15 km,899.000 €,['148 m²'],['5 Zi.'],['204 m²'],['Reihenmittelhaus'],n.a,['1986'],n.a,['Gas'],['Zentralheizung'],2023-01-04
1514,263c35r,frankfurt-am-main,50,max. 15 km,2.999.000 €,['450 m²'],['22 Zi.'],['4.320 m²'],['Einfamilienhaus'],['3 Geschosse'],['1990'],['D'],['Öl'],['Zentralheizung'],2023-01-04
1515,276ns5d,frankfurt-am-main,50,max. 15 km,2.300.000 €,['143 m²'],['6 Zi.'],['879 m²'],['Einfamilienhaus'],n.a,n.a,n.a,n.a,n.a,2023-01-04
