,ID,Ort,Umkreis,MaxOrt,Preis,Fläche,Zimmer,Grundstücksfläche,Kategorie,Etagen,Baujahr,Effizienzklasse,Energieträger,Heizungsart
1884,27naa5z,frankfurt-am-main,50,max. 20 km,925.000 €,['129 m²'],['5 Zi.'],['550 m²'],['Villa'],n.a,n.a,['A'],n.a,n.a
1885,28qvz5b,frankfurt-am-main,50,max. 20 km,999.000 €,['149 m²'],['5 Zi.'],['550 m²'],['Villa'],n.a,n.a,['A'],n.a,n.a
1886,28jyh57,frankfurt-am-main,50,max. 20 km,420.000 €,['102 m²'],['5 Zi.'],['378 m²'],['Einfamilienhaus'],['2 Geschosse'],['1960'],['H'],['Öl'],['Zentralheizung']
1887,24yla5y,frankfurt-am-main,50,max. 20 km,950.000 €,['203 m²'],['7 Zi.'],['884 m²'],['Einfamilienhaus'],n.a,['1968'],n.a,['Gas'],['Zentralheizung']
1888,26yju5q,frankfurt-am-main,50,max. 20 km,645.000 €,['150 m²'],['6 Zi.'],['409 m²'],['Mehrfamilienhaus'],['4 Geschosse'],['1952'],n.a,['Gas'],['Zentralheizung']
1889,27zpr5s,frankfurt-am-main,50,max. 20 km,1.299.000 €,['490.24 m²'],['15 Zi.'],['400 m²'],['Mehrfamilienhaus'],n.a,['1959'],n.a,['Gas'],['Zentralheizung']
1890,27jnd59,frankfurt-am-main,50,max. 20 km,889.000 €,['160 m²'],['5 Zi.'],['443 m²'],['Einfamilienhaus'],n.a,['2013'],n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']"
1891,26efq5z,frankfurt-am-main,50,max. 20 km,595.000 €,['170 m²'],['7 Zi.'],['464 m²'],['Mehrfamilienhaus'],n.a,['1908'],['F'],['Gas'],['Zentralheizung']
1892,27erp55,frankfurt-am-main,50,max. 20 km,575.000 €,['213.93 m²'],['9 Zi.'],['297 m²'],['Einfamilienhaus'],n.a,['1953'],['F'],['Gas'],['Zentralheizung']
1893,27krm5y,frankfurt-am-main,50,max. 20 km,575.000 €,['113 m²'],['4.5 Zi.'],['183 m²'],['Reihenmittelhaus'],n.a,['2015'],['A+'],n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']"
1894,28slu59,frankfurt-am-main,50,max. 20 km,660.000 €,['202.63 m²'],['6 Zi.'],['607 m²'],['Mehrfamilienhaus'],n.a,['1961'],['F'],['Öl'],n.a
1895,27ad75u,frankfurt-am-main,50,max. 20 km,430.000 €,['133 m²'],['4 Zi.'],['247 m²'],['Reihenmittelhaus'],['3 Geschosse'],['1970'],n.a,['Gas'],['Zentralheizung']
1896,27jzf5h,frankfurt-am-main,50,max. 20 km,310.000 €,['163 m²'],['5 Zi.'],['340 m²'],['Einfamilienhaus'],n.a,['2003'],n.a,['Öl'],n.a
1897,27umg5x,frankfurt-am-main,50,max. 20 km,699.000 €,['140 m²'],['6.5 Zi.'],['523 m²'],['Einfamilienhaus'],n.a,['1978'],['G'],['Öl'],"['offener Kamin, Zentralheizung']"
1898,272g75s,frankfurt-am-main,50,max. 20 km,499.000 €,['116 m²'],['5 Zi.'],['420 m²'],['Reihenendhaus'],['2 Geschosse'],['1962'],n.a,['Gas'],['Zentralheizung']
1899,27bnn5m,frankfurt-am-main,50,max. 20 km,660.000 €,['176 m²'],['8 Zi.'],['432 m²'],['Mehrfamilienhaus'],n.a,['1987'],['E'],"['Elektro, Öl']","['offener Kamin, Zentralheizung']"
1900,26k3y5c,frankfurt-am-main,50,max. 20 km,698.000 €,['156 m²'],['4.5 Zi.'],['837 m²'],['Einfamilienhaus'],n.a,['1908'],n.a,n.a,n.a
1901,27rsp5w,frankfurt-am-main,50,max. 20 km,1.195.000 €,['260 m²'],['7.5 Zi.'],['1.274 m²'],n.a,n.a,['1971'],['E'],['Elektro'],n.a
1902,2nwrk46,frankfurt-am-main,50,max. 20 km,10.500.000 €,['840 m²'],[],['17.696 m²'],n.a,n.a,['2004'],['B'],['Gas'],"['offener Kamin, Zentralheizung']"
1903,27az359,frankfurt-am-main,50,max. 20 km,1.650.000 €,['237 m²'],['6 Zi.'],['700 m²'],['Einfamilienhaus'],n.a,['2016'],n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']"
1904,28wbg59,frankfurt-am-main,50,max. 30 km,738.000 €,['150.65 m²'],['6 Zi.'],['357 m²'],['Mehrfamilienhaus'],n.a,['1993'],['H'],['Öl'],"['Fußbodenheizung, Zentralheizung']"
1905,27qbv5d,frankfurt-am-main,50,max. 30 km,1.690.000 €,['848.84 m²'],[],['k.A.'],n.a,n.a,n.a,n.a,n.a,n.a
1906,284745c,frankfurt-am-main,50,max. 30 km,499.000 €,['155 m²'],['5 Zi.'],['266 m²'],['Reihenendhaus'],n.a,['1977'],n.a,['Öl'],['Zentralheizung']
1907,27q995x,frankfurt-am-main,50,max. 30 km,1.270.000 €,['260 m²'],['7 Zi.'],['608 m²'],['Mehrfamilienhaus'],n.a,['1960'],['B'],['Gas'],['Etagenheizung']
1908,27qnd5a,frankfurt-am-main,50,max. 30 km,795.000 €,['157 m²'],['8 Zi.'],['474 m²'],['Mehrfamilienhaus'],n.a,['1968'],['H'],['Öl'],['Zentralheizung']
1909,27vhj5v,frankfurt-am-main,50,max. 30 km,349.000 €,['212.5 m²'],['8 Zi.'],['498 m²'],['Mehrfamilienhaus'],n.a,['1747'],n.a,['Öl'],['Zentralheizung']
1910,289vt53,frankfurt-am-main,50,max. 30 km,810.000 €,['140 m²'],['5 Zi.'],['355 m²'],['Villa'],n.a,n.a,['A'],n.a,n.a
1911,282zw57,frankfurt-am-main,50,max. 30 km,669.000 €,['158 m²'],['5 Zi.'],['177 m²'],['Doppelhaushälfte'],n.a,n.a,['A'],n.a,n.a
1912,28qhs53,frankfurt-am-main,50,max. 30 km,349.800 €,['98.28 m²'],['4 Zi.'],['188 m²'],['Reihenmittelhaus'],n.a,['1979'],['C'],['Elektro'],n.a
1913,28fre56,frankfurt-am-main,50,max. 30 km,324.000 €,['140 m²'],['6 Zi.'],['410 m²'],['Einfamilienhaus'],['2 Geschosse'],['1945'],n.a,n.a,n.a
1914,283jn56,frankfurt-am-main,50,max. 30 km,324.000 €,['140 m²'],[],['k.A.'],n.a,n.a,n.a,n.a,n.a,n.a
1915,27ne75z,frankfurt-am-main,50,max. 30 km,923.000 €,['240 m²'],['7.5 Zi.'],['301 m²'],['Mehrfamilienhaus'],n.a,['2017'],n.a,['Gas'],['Etagenheizung']
1916,27h6657,frankfurt-am-main,50,max. 30 km,1.175.900 €,['328 m²'],['7 Zi.'],['445 m²'],['Villa'],n.a,['1972'],['E'],['Gas'],['Zentralheizung']
1917,26d6x5v,frankfurt-am-main,50,max. 30 km,950.000 €,['261 m²'],['7 Zi.'],['698 m²'],['Einfamilienhaus'],n.a,['1980'],n.a,['Öl'],['Fußbodenheizung']
1918,27ks85z,frankfurt-am-main,50,max. 30 km,529.000 €,['140.46 m²'],['7 Zi.'],['663 m²'],['Einfamilienhaus'],n.a,['1961'],n.a,['Gas'],['Zentralheizung']
1919,27q325m,frankfurt-am-main,50,max. 30 km,890.000 €,['309 m²'],['7 Zi.'],['455 m²'],['Mehrfamilienhaus'],n.a,['1961'],['E'],['Elektro'],n.a
1920,27ntm5q,frankfurt-am-main,50,max. 30 km,1.149.000 €,['430 m²'],['17 Zi.'],['740 m²'],['Mehrfamilienhaus'],['2 Geschosse'],['1971'],['C'],n.a,n.a
1921,27ceh5l,frankfurt-am-main,50,max. 30 km,2.110.000 €,['293 m²'],[],['k.A.'],n.a,n.a,n.a,n.a,n.a,n.a
1922,27rhu5h,frankfurt-am-main,50,max. 30 km,402.000 €,['251.65 m²'],[],['436 m²'],['Mehrfamilienhaus'],['2 Geschosse'],['1897'],n.a,['Öl'],['Zentralheizung']
1923,272x55j,frankfurt-am-main,50,max. 30 km,402.000 €,['251 m²'],[],['k.A.'],n.a,n.a,n.a,n.a,n.a,n.a
1924,25dt95y,frankfurt-am-main,50,max. 30 km,735.000 €,['163 m²'],['7.5 Zi.'],['816 m²'],['Einfamilienhaus'],n.a,['1958'],['H'],['Öl'],['Zentralheizung']
1925,27ls55k,frankfurt-am-main,50,max. 30 km,890.000 €,['320 m²'],['8 Zi.'],['760 m²'],['Mehrfamilienhaus'],n.a,['1920'],['D'],['Gas'],"['offener Kamin, Zentralheizung']"
1926,283tr5b,frankfurt-am-main,50,max. 30 km,569.000 €,['264 m²'],['9 Zi.'],['513 m²'],['Mehrfamilienhaus'],n.a,['1967'],n.a,['Gas'],['Zentralheizung']
1927,28ehn53,frankfurt-am-main,50,max. 30 km,595.000 €,['140 m²'],['6 Zi.'],['347 m²'],['Reihenmittelhaus'],n.a,['1972'],['E'],['Gas'],['Zentralheizung']
1928,28fpv56,frankfurt-am-main,50,max. 30 km,589.000 €,['141.3 m²'],['6 Zi.'],['211 m²'],['Doppelhaushälfte'],['2 Geschosse'],['2015'],['B'],['Pellets'],n.a
1929,28nes53,frankfurt-am-main,50,max. 30 km,399.000 €,['150 m²'],['6 Zi.'],['332 m²'],['Mehrfamilienhaus'],n.a,['1920'],['E'],['Öl'],['Zentralheizung']
1930,274wc5l,frankfurt-am-main,50,max. 30 km,355.000 €,['135 m²'],['5 Zi.'],['265 m²'],['Einfamilienhaus'],n.a,['2001'],n.a,['Gas'],['Zentralheizung']
1931,28vvr52,frankfurt-am-main,50,max. 30 km,355.000 €,['135 m²'],['5 Zi.'],['265 m²'],['Einfamilienhaus'],n.a,['2001'],n.a,['Gas'],['Zentralheizung']
1932,28w4h5b,frankfurt-am-main,50,max. 30 km,169.000 €,['100 m²'],['3 Zi.'],['72 m²'],['Einfamilienhaus'],n.a,n.a,n.a,['Elektro'],['Zentralheizung']
1933,274tz5h,frankfurt-am-main,50,max. 30 km,932.000 €,['190 m²'],['6 Zi.'],['280 m²'],['Reihenendhaus'],n.a,['2020'],n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']"
1934,28d2354,frankfurt-am-main,50,max. 30 km,350.000 €,['144.45 m²'],['5 Zi.'],['332 m²'],['Einfamilienhaus'],n.a,['1900'],['G'],['Öl'],['Zentralheizung']
1935,26rxg5d,frankfurt-am-main,50,max. 30 km,550.000 €,['155.03 m²'],['5 Zi.'],[],n.a,n.a,n.a,n.a,n.a,n.a
1936,27g4r5a,frankfurt-am-main,50,max. 30 km,395.000 €,['102 m²'],['4 Zi.'],['k.A.'],n.a,n.a,['1983'],['E'],['Elektro'],['Fußbodenheizung']
1937,265tt5u,frankfurt-am-main,50,max. 30 km,699.000 €,['147 m²'],['5 Zi.'],['170 m²'],['Einfamilienhaus'],['2 Geschosse'],['1800'],n.a,['Gas'],['Etagenheizung']
1938,28x4j56,frankfurt-am-main,50,max. 30 km,190.000 €,['70 m²'],['3 Zi.'],['400 m²'],['Einfamilienhaus'],n.a,['1900'],['H'],n.a,['Zentralheizung']
1939,28b3953,frankfurt-am-main,50,max. 30 km,355.000 €,['140 m²'],['5 Zi.'],['120 m²'],['Einfamilienhaus'],n.a,['1960'],['F'],n.a,['Zentralheizung']
1940,267lw5e,frankfurt-am-main,50,max. 30 km,949.000 €,['295 m²'],['12 Zi.'],['478 m²'],['Mehrfamilienhaus'],['3 Geschosse'],['1957 und 1993'],n.a,['Gas'],"['Ofen, Zentralheizung']"
1941,25kk35z,frankfurt-am-main,50,max. 30 km,auf Anfrage,['165 m²'],[],['600 m²'],n.a,n.a,['1975 und 2004'],n.a,"['Gas, Holz']",['offener Kamin']
1942,279rs5v,frankfurt-am-main,50,max. 30 km,560.000 €,['208 m²'],['9 Zi.'],['222 m²'],['Mehrfamilienhaus'],n.a,['1906'],['F'],['Gas'],['Zentralheizung']
1943,28a6e57,frankfurt-am-main,50,max. 30 km,789.000 €,['158 m²'],['5 Zi.'],['630 m²'],['Einfamilienhaus'],n.a,n.a,['A'],n.a,n.a
1944,27mgw5w,frankfurt-am-main,50,max. 30 km,929.000 €,['197 m²'],['5 Zi.'],['630 m²'],['Villa'],n.a,n.a,['A'],n.a,n.a
1945,27pgw5w,frankfurt-am-main,50,max. 30 km,709.000 €,['129 m²'],['5 Zi.'],['570 m²'],['Villa'],n.a,n.a,['A'],n.a,n.a
1946,27kvy5p,frankfurt-am-main,50,max. 30 km,530.000 €,['121 m²'],['5 Zi.'],['330 m²'],['Reihenendhaus'],n.a,['1984'],n.a,n.a,n.a
1947,27c7f5q,frankfurt-am-main,50,max. 30 km,549.000 €,['140 m²'],['7 Zi.'],['522 m²'],n.a,['2 Geschosse'],n.a,['H'],['Öl'],['Zentralheizung']
1948,28nsn54,frankfurt-am-main,50,max. 30 km,1.001.300 €,['263.05 m²'],['11 Zi.'],['330 m²'],n.a,n.a,['1990'],n.a,['Gas'],"['Fußbodenheizung, Zentralheizung']"
1949,28nqs5b,frankfurt-am-main,50,max. 30 km,599.000 €,['196.2 m²'],['5 Zi.'],"['600,20 m²']",['Einfamilienhaus'],n.a,['1968'],['F'],['Öl'],['Zentralheizung']
1950,27s2t5d,frankfurt-am-main,50,max. 30 km,450.000 €,[],[],['k.A.'],n.a,n.a,['1954'],n.a,['Gas'],"['Etagenheizung, offener Kamin']"
1951,272sc5t,frankfurt-am-main,50,max. 30 km,395.000 €,['187 m²'],['7 Zi.'],['1.121 m²'],n.a,['2 Geschosse'],['1957'],['H'],['Öl'],['Zentralheizung']
1952,25nfb5s,frankfurt-am-main,50,max. 30 km,auf Anfrage,['120 m²'],['5 Zi.'],['k.A.'],['Doppelhaushälfte'],n.a,['2023'],n.a,n.a,n.a
1953,288rg59,frankfurt-am-main,50,max. 30 km,599.000 €,['180 m²'],['8 Zi.'],['658 m²'],['Einfamilienhaus'],n.a,['1976'],['F'],['Öl'],n.a
1954,28zue52,frankfurt-am-main,50,max. 30 km,980.000 €,['168 m²'],['6.5 Zi.'],['884 m²'],['Einfamilienhaus'],n.a,['1950'],n.a,['Gas'],['Zentralheizung']
1955,2595x5k,frankfurt-am-main,50,max. 30 km,585.000 €,['155 m²'],['7 Zi.'],['536 m²'],['Mehrfamilienhaus'],n.a,['1955'],n.a,['Gas'],['Zentralheizung']
1956,27rlf5j,frankfurt-am-main,50,max. 30 km,379.500 €,['162.8 m²'],['8 Zi.'],['282 m²'],['Doppelhaushälfte'],n.a,['1921'],['F'],['Öl'],['Zentralheizung']
1957,276yf5l,frankfurt-am-main,50,max. 30 km,1.050.000 €,['310 m²'],['9 Zi.'],['948 m²'],['Mehrfamilienhaus'],n.a,['2000'],['C'],['Gas'],['Zentralheizung']
1958,27ktg5g,frankfurt-am-main,50,max. 30 km,895.000 €,['258.61 m²'],['7 Zi.'],['487 m²'],n.a,n.a,['1880'],n.a,['Gas'],"['Fußbodenheizung, offener Kamin']"
1959,27qd55w,frankfurt-am-main,50,max. 30 km,950.000 €,['185 m²'],['7 Zi.'],['379 m²'],['Einfamilienhaus'],n.a,['2016'],['D'],n.a,n.a
1960,27lfw5w,frankfurt-am-main,50,max. 30 km,440.000 €,['111.23 m²'],['6 Zi.'],['166 m²'],['Doppelhaushälfte'],n.a,['2006'],n.a,['Gas'],['Zentralheizung']
1961,27wck5w,frankfurt-am-main,50,max. 30 km,699.000 €,['173 m²'],['9 Zi.'],['775 m²'],['Mehrfamilienhaus'],n.a,['1921'],n.a,['Öl'],['Zentralheizung']
1962,28a8p5a,frankfurt-am-main,50,max. 30 km,829.000 €,['185 m²'],['5 Zi.'],['214 m²'],['Doppelhaushälfte'],n.a,['2009'],['C'],['Gas'],['Zentralheizung']
1963,28a5w5a,frankfurt-am-main,50,max. 30 km,1.200.000 €,['292.85 m²'],['10 Zi.'],['364 m²'],['Mehrfamilienhaus'],n.a,['2011'],['B'],n.a,['Luft-/Wasser-Wärmepumpe']
1964,277tm5f,frankfurt-am-main,50,max. 30 km,480.000 €,['126 m²'],['4 Zi.'],['637 m²'],['Einfamilienhaus'],n.a,['1964'],['H'],['Öl'],['Zentralheizung']
1965,28wc55c,frankfurt-am-main,50,max. 30 km,349.000 €,['120.88 m²'],['4 Zi.'],['315 m²'],['Einfamilienhaus'],n.a,['1840'],n.a,['Gas'],['Zentralheizung']
1966,265rc5h,frankfurt-am-main,50,max. 30 km,475.000 €,['204 m²'],['9 Zi.'],['475 m²'],['Einfamilienhaus'],n.a,['1951'],['F'],['Gas'],['Zentralheizung']
1967,279m35n,frankfurt-am-main,50,max. 30 km,345.000 €,['86 m²'],['3 Zi.'],['288 m²'],['Einfamilienhaus'],n.a,['1850'],n.a,['Gas'],['Zentralheizung']
1968,27weq5p,frankfurt-am-main,50,max. 30 km,749.000 €,['230 m²'],['8 Zi.'],['436 m²'],['Einfamilienhaus'],n.a,['1900'],['C'],['Öl'],['Zentralheizung']
1969,27wr45x,frankfurt-am-main,50,max. 30 km,438.000 €,['88.56 m²'],['5 Zi.'],['778 m²'],['Einfamilienhaus'],['3 Geschosse'],['1950'],['H'],['Öl'],['Zentralheizung']
1970,28qtc54,frankfurt-am-main,50,max. 30 km,798.000 €,['122 m²'],['4 Zi.'],['680 m²'],['Bungalow'],n.a,n.a,['A'],n.a,n.a
1971,28se257,frankfurt-am-main,50,max. 30 km,796.000 €,['129 m²'],['5 Zi.'],['680 m²'],['Einfamilienhaus'],n.a,n.a,['A'],n.a,n.a
1972,2864d54,frankfurt-am-main,50,max. 30 km,879.000 €,['149 m²'],['5 Zi.'],['680 m²'],['Einfamilienhaus'],n.a,n.a,['A'],n.a,n.a
1973,287ju5a,frankfurt-am-main,50,max. 30 km,649.000 €,['120 m²'],['5 Zi.'],['400 m²'],['Doppelhaushälfte'],n.a,['1938'],n.a,['Gas'],['Zentralheizung']
1974,2826e57,frankfurt-am-main,50,max. 30 km,1.025.000 €,['143 m²'],['5 Zi.'],['640 m²'],['Einfamilienhaus'],n.a,n.a,['A'],n.a,n.a
1975,28e6s55,frankfurt-am-main,50,max. 30 km,1.060.000 €,['189 m²'],['5 Zi.'],['640 m²'],['Einfamilienhaus'],n.a,n.a,['A'],n.a,n.a
1976,26sk45k,frankfurt-am-main,50,max. 30 km,675.000 €,['120 m²'],['5 Zi.'],['400 m²'],['Doppelhaushälfte'],n.a,['1955'],n.a,['Gas'],['Zentralheizung']
1977,27s475s,frankfurt-am-main,50,max. 30 km,510.000 €,['225.23 m²'],['7 Zi.'],"['562,23 m²']",['Mehrfamilienhaus'],n.a,['1965'],['E'],['Öl'],['Zentralheizung']
1978,26dsg5a,frankfurt-am-main,50,max. 30 km,520.000 €,['103 m²'],['4 Zi.'],['641 m²'],['Einfamilienhaus'],n.a,['1963'],['F'],['Gas'],['Zentralheizung']
1979,272rm5b,frankfurt-am-main,50,max. 30 km,425.000 €,['106 m²'],['5 Zi.'],['180 m²'],['Einfamilienhaus'],n.a,['2001'],n.a,['Öl'],['Zentralheizung']
1980,28mgp5a,frankfurt-am-main,50,max. 30 km,960.000 €,['324 m²'],['8 Zi.'],['1.060 m²'],['Einfamilienhaus'],n.a,['1976'],n.a,['Öl'],['Zentralheizung']
1981,27znx5f,frankfurt-am-main,50,max. 30 km,680.000 €,['127 m²'],['3.5 Zi.'],['200 m²'],['Reihenendhaus'],n.a,['2007'],n.a,['Fernwärme'],n.a
1982,28z8955,frankfurt-am-main,50,max. 30 km,535.000 €,['116 m²'],['4 Zi.'],['409 m²'],['Einfamilienhaus'],n.a,['1909'],n.a,['Gas'],"['Fußbodenheizung, Zentralheizung']"
1983,2832y54,frankfurt-am-main,50,max. 30 km,599.800 €,['149.96 m²'],['6 Zi.'],['506 m²'],['Einfamilienhaus'],n.a,['2018'],['A+'],['Erdwärme'],['Zentralheizung']
1984,27gmr5t,frankfurt-am-main,50,max. 30 km,1.125.000 €,['405.33 m²'],['9 Zi.'],['747 m²'],['Einfamilienhaus'],n.a,['1973'],n.a,['Gas'],['Zentralheizung']
1985,27sw25y,frankfurt-am-main,50,max. 30 km,795.000 €,['200 m²'],['8 Zi.'],['200 m²'],['Mehrfamilienhaus'],n.a,['1961'],n.a,n.a,['Zentralheizung']
1986,27yb85m,frankfurt-am-main,50,max. 30 km,619.900 €,['117 m²'],['4.5 Zi.'],['318 m²'],['Reihenendhaus'],n.a,['2022'],n.a,n.a,['Luft-/Wasser-Wärmepumpe']
1987,27la85m,frankfurt-am-main,50,max. 30 km,599.900 €,['120 m²'],['4.5 Zi.'],['237 m²'],['Doppelhaushälfte'],n.a,['2022'],n.a,n.a,['Luft-/Wasser-Wärmepumpe']
1988,27fb85m,frankfurt-am-main,50,max. 30 km,619.900 €,['120 m²'],['4.5 Zi.'],['228 m²'],['Doppelhaushälfte'],n.a,['2022'],n.a,n.a,['Luft-/Wasser-Wärmepumpe']
1989,27dc85m,frankfurt-am-main,50,max. 30 km,559.900 €,['117 m²'],['4.5 Zi.'],['213 m²'],['Reihenmittelhaus'],n.a,['2022'],n.a,n.a,['Luft-/Wasser-Wärmepumpe']
1990,2745u5c,frankfurt-am-main,50,max. 30 km,649.000 €,['145 m²'],['5 Zi.'],['400 m²'],['Einfamilienhaus'],n.a,n.a,n.a,n.a,['Luft-/Wasser-Wärmepumpe']
1991,27b3v5c,frankfurt-am-main,50,max. 30 km,529.000 €,['145 m²'],['6 Zi.'],['254 m²'],['Doppelhaushälfte'],n.a,n.a,n.a,n.a,['Luft-/Wasser-Wärmepumpe']
1992,2783u5c,frankfurt-am-main,50,max. 30 km,469.000 €,['140 m²'],['6 Zi.'],['190 m²'],['Reihenmittelhaus'],n.a,n.a,n.a,n.a,['Luft-/Wasser-Wärmepumpe']
1993,28jla58,frankfurt-am-main,50,max. 30 km,450.000 €,['154 m²'],['5 Zi.'],['350 m²'],['Doppelhaushälfte'],n.a,['1978'],['B'],['Elektro'],['offener Kamin']
1994,28kth5a,frankfurt-am-main,50,max. 30 km,369.000 €,['81 m²'],['3 Zi.'],['148 m²'],['Reihenmittelhaus'],n.a,['2012'],n.a,['Fernwärme'],n.a
1995,2875s55,frankfurt-am-main,50,max. 30 km,605.000 €,['140 m²'],['5 Zi.'],['325 m²'],['Villa'],n.a,n.a,['A'],n.a,n.a
1996,27d7y5k,frankfurt-am-main,50,max. 30 km,429.000 €,['189.92 m²'],['8 Zi.'],[],n.a,n.a,n.a,n.a,n.a,n.a
1997,273n35k,frankfurt-am-main,50,max. 30 km,579.000 €,['240.3 m²'],['9 Zi.'],['603 m²'],['Mehrfamilienhaus'],n.a,['1974'],n.a,['Öl'],['Zentralheizung']
1998,27v5v5k,frankfurt-am-main,50,max. 30 km,579.000 €,['159 m²'],['5 Zi.'],['557 m²'],['Einfamilienhaus'],n.a,['1913'],['G'],['Öl'],['Zentralheizung']
1999,27wbw5x,frankfurt-am-main,50,max. 30 km,475.000 €,['90 m²'],['4 Zi.'],['220 m²'],['Doppelhaushälfte'],n.a,n.a,['A'],n.a,n.a
2000,28xbz56,hamburg,50,max. 20 km,875.000 €,['193 m²'],['5 Zi.'],['472 m²'],['Einfamilienhaus'],n.a,['2013'],n.a,"['Gas, Solar']",['Fußbodenheizung']
2001,27tty5x,hamburg,50,max. 50 km,745.000 €,['148.76 m²'],['6 Zi.'],['664 m²'],['Einfamilienhaus'],n.a,['2019'],n.a,"['Fernwärme, Gas']",n.a
2002,263qw5a,hamburg,50,max. 2 km,44.444 €,['20 m²'],['2 Zi.'],['k.A.'],['Einfamilienhaus'],['1 Geschoss'],['2022'],n.a,['Elektro'],['Fußbodenheizung']
2003,27zq55u,hamburg,50,max. 5 km,1.790.000 €,['113 m²'],['5 Zi.'],['614 m²'],['Doppelhaushälfte'],n.a,['1987'],['G'],['Gas'],['offener Kamin']
2004,28hv957,hamburg,50,max. 5 km,3.850.000 €,['410 m²'],['10 Zi.'],['760 m²'],['Einfamilienhaus'],n.a,['1911'],n.a,n.a,['offener Kamin']
2005,27xrn5s,hamburg,50,max. 10 km,499.000 €,['127 m²'],['4 Zi.'],['k.A.'],['Doppelhaushälfte'],n.a,['1993'],['E'],['Gas'],['Zentralheizung']
2006,28vqm56,hamburg,50,max. 10 km,3.950.000 €,['394.62 m²'],['13 Zi.'],['344 m²'],['Stadthaus'],n.a,['1890'],['D'],['Gas'],['Zentralheizung']
2007,27g2s5v,hamburg,50,max. 10 km,650.000 €,['71 m²'],['3.5 Zi.'],['725 m²'],['Einfamilienhaus'],n.a,['1950'],n.a,['Gas'],['offener Kamin']
2008,28am458,hamburg,50,max. 10 km,2.295.000 €,['272.67 m²'],['5 Zi.'],['406 m²'],['Doppelhaushälfte'],n.a,['2019'],n.a,n.a,['offener Kamin']
2009,27ld55q,hamburg,50,max. 10 km,1.395.000 €,['128.17 m²'],['4 Zi.'],['85 m²'],['Stadthaus'],n.a,['2022'],['A'],n.a,['Fußbodenheizung']
2010,28xsa5a,hamburg,50,max. 10 km,1.950.000 €,['230 m²'],['8 Zi.'],['1.191 m²'],['Einfamilienhaus'],n.a,['1992'],['D'],['Gas'],n.a
2011,26pft5z,hamburg,50,max. 15 km,925.000 €,['137 m²'],['5 Zi.'],['468 m²'],['Reihenendhaus'],n.a,['1980'],n.a,['Gas'],"['offener Kamin, Zentralheizung']"
2012,28ual55,hamburg,50,max. 15 km,1.495.000 €,['140 m²'],['5 Zi.'],['1.038 m²'],['Einfamilienhaus'],n.a,['1976'],['D'],['Gas'],"['offener Kamin, Zentralheizung']"
2013,27vng5w,hamburg,50,max. 15 km,199.000 €,['77.77 m²'],['3 Zi.'],['568 m²'],['Einfamilienhaus'],n.a,['1945'],n.a,['Elektro'],['offener Kamin']
2014,28z8a54,hamburg,50,max. 15 km,1.999.000 €,['160.23 m²'],['6 Zi.'],['2.012 m²'],['Einfamilienhaus'],n.a,['1964'],['F'],['Gas'],['Zentralheizung']
2015,27dea5z,hamburg,50,max. 15 km,10.900.000 €,['2173 m²'],['60 Zi.'],['518 m²'],n.a,n.a,['1953'],['D'],['Gas'],n.a
2016,28zfu53,hamburg,50,max. 15 km,759.000 €,['138 m²'],['4.5 Zi.'],['819 m²'],['Bungalow'],n.a,['1951'],['H'],['Öl'],['Zentralheizung']
2017,27cbj5g,hamburg,50,max. 20 km,1.790.000 €,['240 m²'],['7 Zi.'],['847 m²'],['Villa'],n.a,['2009'],['B'],['Gas'],"['Fußbodenheizung, offener Kamin']"
2018,27rzm5z,hamburg,50,max. 20 km,698.000 €,['127.3 m²'],['5 Zi.'],['248 m²'],['Stadthaus'],n.a,['1977'],['F'],['Gas'],"['offener Kamin, Zentralheizung']"
2019,28rrd57,hamburg,50,max. 20 km,499.000 €,['114.63 m²'],['5 Zi.'],['170 m²'],['Reihenmittelhaus'],n.a,['2009'],['A'],['Fernwärme'],n.a
2020,28zaz57,hamburg,50,max. 20 km,1.295.000 €,['329 m²'],['10.5 Zi.'],['1.038 m²'],['Einfamilienhaus'],n.a,n.a,['E'],['Gas'],"['offener Kamin, Zentralheizung']"
2021,2696k59,hamburg,50,max. 20 km,1.149.000 €,['189.92 m²'],['7.5 Zi.'],['1.077 m²'],['Einfamilienhaus'],n.a,['1970'],['D'],['Gas'],['Zentralheizung']
2022,27nbt5c,hamburg,50,max. 20 km,1.087.000 €,['131 m²'],['4.5 Zi.'],['434 m²'],['Einfamilienhaus'],n.a,['2015'],n.a,['Gas'],"['Fußbodenheizung, Zentralheizung']"
2023,27xjm5u,hamburg,50,max. 20 km,498.000 €,['113 m²'],['4 Zi.'],['150 m²'],['Reihenmittelhaus'],['3 Geschosse'],['2022'],n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']"
2024,28gqw53,hamburg,50,max. 20 km,2.350.000 €,['338 m²'],['9 Zi.'],['4.700 m²'],['Mehrfamilienhaus'],n.a,['2005'],['B'],['Gas'],['Zentralheizung']
